player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
ButlRa00,Ray Butler,WR,1980,24,BAL,NFL,WR,16,16,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
ButlRa00,Ray Butler,WR,1981,25,BAL,NFL,WR,16,16,0,9,0,0,0,0,0,9,0,0,0,0,0,54,3.4,
ButlRa00,Ray Butler,WR,1982,26,BAL,NFL,WR,9,9,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.3,
ButlRa00,Ray Butler,WR,1983,27,BAL,NFL,WR,11,7,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.6,
ButlRa00,Ray Butler,WR,1984,28,IND,NFL,WR,16,15,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
ButlRa00,Ray Butler,WR,1985,29,2TM,NFL,WR,13,9,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
ButlRa00,Ray Butler,WR,1985,29,IND,NFL,WR,11,9,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.1,
ButlRa00,Ray Butler,WR,1986,30,SEA,NFL,WR,16,0,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
ButlRa00,Ray Butler,WR,1987,31,SEA,NFL,WR,12,3,0,5,0,0,0,0,0,5,0,0,0,0,0,30,2.5,
ButlRa00,Ray Butler,WR,1988,32,SEA,NFL,WR,11,5,0,4,0,0,0,0,0,4,0,0,0,0,0,24,2.2,
