player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
CarrDa00,David Carr,QB,2002,23,HOU,NFL,QB,16,16,4-12-0,233,444,52.5,2592,9,2.0,15,3.4,118,34.2,81,5.8,4.72,11.1,162.0,62.8,,76,411,14.62,4.19,3.24,2,3,5,AP ORoY-3
CarrDa00,David Carr,QB,2003,24,HOU,NFL,QB,12,11,3-8-0,167,295,56.6,2013,9,3.1,13,4.4,85,42.9,78,6.8,5.45,12.1,167.8,69.5,,15,90,4.84,6.20,4.90,2,2,7,
CarrDa00,David Carr,QB,2004,25,HOU,NFL,QB,16,16,7-9-0,285,466,61.2,3531,16,3.4,14,3.0,172,45.6,69,7.6,6.91,12.4,220.7,83.5,,49,301,9.51,6.27,5.67,1,1,13,
CarrDa00,David Carr,QB,2005,26,HOU,NFL,QB,16,16,2-14-0,256,423,60.5,2488,14,3.3,11,2.6,139,41.1,53,5.9,5.37,9.7,155.5,77.2,,68,424,13.85,4.20,3.77,0,1,11,
CarrDa00,David Carr,QB,2006,27,HOU,NFL,QB,16,16,6-10-0,302,442,68.3,2767,11,2.5,12,2.7,142,44.3,53,6.3,5.54,9.2,172.9,82.1,45.8,41,240,8.49,5.23,4.57,1,3,10,
CarrDa00,David Carr,QB,2007,28,CAR,NFL,QB,6,4,1-3-0,73,136,53.7,635,3,2.2,5,3.7,32,34.2,38,4.7,3.46,8.7,105.8,58.3,20.0,13,74,8.72,3.77,2.66,1,1,2,
CarrDa00,David Carr,QB,2008,29,NYG,NFL,QB,3,0,,9,12,75.0,115,2,16.7,0,0.0,7,61.5,27,9.6,12.92,12.8,38.3,144.1,88.2,1,2,7.69,8.69,11.77,0,0,0,
CarrDa00,David Carr,QB,2009,30,NYG,NFL,QB,6,0,,21,33,63.6,225,1,3.0,0,0.0,11,48.6,37,6.8,7.42,10.7,37.5,93.6,70.7,2,11,5.71,6.11,6.69,0,0,1,
CarrDa00,David Carr,QB,2010,31,SFO,NFL,QB,1,0,,5,13,38.5,67,0,0.0,1,7.7,2,28.6,22,5.2,1.69,13.4,67.0,23.6,4.6,1,5,7.14,4.43,1.21,0,0,0,
CarrDa00,David Carr,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CarrDa00,David Carr,QB,2012,33,NYG,NFL,QB,2,0,,2,3,66.7,19,0,0.0,0,0.0,1,50.0,15,6.3,6.33,9.5,9.5,84.0,2.3,1,6,25.00,3.25,3.25,0,0,0,
