player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
MullNi00,Nick Mullens,QB,2018,23,SFO,NFL,QB,8,8,18,-16,1,-16,-0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,
MullNi00,Nick Mullens,QB,2019,24,SFO,NFL,QB,1,0,3,-3,0,-3,-1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
MullNi00,Nick Mullens,QB,2020,25,SFO,NFL,QB,10,8,9,8,1,7,0.8,1,0.1,0,0,0,0,0,0,0,0,0,0,
MullNi00,Nick Mullens,QB,,,,,,,,,,,,,,,,,,,,,,,,,
MullNi00,Nick Mullens,QB,2022,27,MIN,NFL,QB,4,0,4,8,1,7,1.8,1,0.3,0,0,0,0,0,0,0,0,0,0,
MullNi00,Nick Mullens,QB,2023,28,MIN,NFL,QB,5,3,10,25,4,24,2.4,1,0.1,0,0,0,0,0,0,0,0,0,0,
MullNi00,Nick Mullens,QB,2024,29,MIN,NFL,QB,4,0,3,-2,0,-2,-0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,
