player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,awards
TateGo00,Golden Tate,WR,2018,30,2TM,NFL,WR,15,7,113,74,795,32,368,5.0,427,5.8,6.5,15,4.9,7,6.2,2,90.4,4,34,1,27,6.8,7,1.8,0,
TateGo00,Golden Tate,WR,2018,30,DET,NFL,WR,7,4,69,44,517,22,236,5.4,281,6.4,6.1,9,4.9,5,7.2,1,94.9,3,42,1,35,11.7,7,2.3,0,
TateGo00,Golden Tate,WR,2018,30,PHI,NFL,WR,8,3,44,30,278,10,132,4.4,146,4.9,7.0,6,5.0,2,4.5,1,83.3,1,-8,0,-8,-8.0,0,0.0,0,
TateGo00,Golden Tate,WR,2019,31,NYG,NFL,WR,11,10,85,49,676,30,392,8.0,284,5.8,9.6,3,16.3,3,3.5,4,87.2,1,16,1,12,12.0,4,4.0,0,
TateGo00,Golden Tate,WR,2020,32,NYG,NFL,WR,12,4,52,35,388,19,313,8.9,75,2.1,8.8,0,,1,1.9,1,94.1,0,0,0,0,,0,,0,
