player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
TownJo00,Jo-Jo Townsell,WR,1986,26,NYJ,NFL,WR,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0.4,
TownJo00,Jo-Jo Townsell,WR,1987,27,NYJ,NFL,WR,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0.5,
TownJo00,Jo-Jo Townsell,WR,1988,28,NYJ,NFL,WR,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0.4,
TownJo00,Jo-Jo Townsell,WR,1989,29,NYJ,NFL,WR,16,6,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
