player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
HartJi00,Jim Hart,QB,1970,26,14,QB,119,4,10,59,All 1970 Games
HartJi00,Jim Hart,QB,1971,27,11,QB,68,,23,,All 1971 Games
HartJi00,Jim Hart,QB,1972,28,6,QB,43,,31,,All 1972 Games
HartJi00,Jim Hart,QB,1973,29,12,QB,127,14,8,49,All 1973 Games
HartJi00,Jim Hart,QB,1974,30,14,QB,170,79,4,10,All 1974 Games
HartJi00,Jim Hart,QB,1975,31,14,QB,138,35,8,37,All 1975 Games
HartJi00,Jim Hart,QB,1976,32,14,QB,161,40,7,33,All 1976 Games
HartJi00,Jim Hart,QB,1977,33,14,QB,110,,14,,All 1977 Games
HartJi00,Jim Hart,QB,1978,34,15,QB,161,27,9,40,All 1978 Games
HartJi00,Jim Hart,QB,1979,35,14,QB,80,,28,,All 1979 Games
HartJi00,Jim Hart,QB,1980,36,15,QB,139,,22,,All 1980 Games
HartJi00,Jim Hart,QB,1981,37,10,QB,80,,28,,All 1981 Games
HartJi00,Jim Hart,QB,1982,38,4,QB,12,,37,,All 1982 Games
HartJi00,Jim Hart,QB,1983,39,5,QB,20,,46,,All 1983 Games
HartJi00,Jim Hart,QB,1984,40,2,QB,,,67,,All 1984 Games
