player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
TollBi00,Billy Joe Tolliver,QB,1989,23,SDG,NFL,QB,5,5,7,0,0,1,14.3,,0.0,0.0,1.4,0,0,0,0,0,0.0,0.0,7,0.0,0,0,4,
TollBi00,Billy Joe Tolliver,QB,1990,24,SDG,NFL,QB,15,14,14,22,0,3,28.6,14,1.6,1.5,0.9,0,0,0,0,0,0.0,0.0,14,1.6,22,0,6,
TollBi00,Billy Joe Tolliver,QB,1991,25,ATL,NFL,QB,7,2,9,6,0,0,0.0,7,0.7,0.9,1.3,0,0,0,0,0,0.0,0.0,9,0.7,6,0,3,
TollBi00,Billy Joe Tolliver,QB,1992,26,ATL,NFL,QB,9,5,4,15,0,1,25.0,15,3.8,1.7,0.4,0,0,0,0,0,0.0,0.0,4,3.8,15,0,5,
TollBi00,Billy Joe Tolliver,QB,1993,27,ATL,NFL,QB,7,2,7,48,0,2,42.9,24,6.9,6.9,1.0,0,0,0,0,0,0.0,0.0,7,6.9,48,0,0,
TollBi00,Billy Joe Tolliver,QB,1994,28,HOU,NFL,QB,10,7,12,37,2,8,66.7,10,3.1,3.7,1.2,0,0,0,0,0,0.0,0.0,12,3.1,37,2,7,
TollBi00,Billy Joe Tolliver,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TollBi00,Billy Joe Tolliver,QB,1997,31,2TM,NFL,QB,9,1,9,7,0,2,22.2,12,0.8,0.8,1.0,0,0,0,0,0,0.0,0.0,9,0.8,7,0,7,
TollBi00,Billy Joe Tolliver,QB,1997,31,ATL,NFL,QB,6,1,7,8,0,2,28.6,12,1.1,1.3,1.2,0,0,0,0,0,0.0,0.0,7,1.1,8,0,6,
TollBi00,Billy Joe Tolliver,QB,1997,31,KAN,NFL,QB,3,0,2,-1,0,0,0.0,,-0.5,-0.3,0.7,0,0,0,0,0,0.0,0.0,2,-0.5,-1,0,1,
TollBi00,Billy Joe Tolliver,QB,1998,32,NOR,NFL,QB,7,4,11,43,0,4,63.6,16,3.9,6.1,1.6,0,0,0,0,0,0.0,0.0,11,3.9,43,0,3,
TollBi00,Billy Joe Tolliver,QB,1999,33,NOR,NFL,QB,10,7,26,142,3,13,53.8,33,5.5,14.2,2.6,0,0,0,0,0,0.0,0.0,26,5.5,142,3,4,
