player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CoatBe00,Ben Coates,TE,1991,22,NWE,NFL,TE,16,2,16,10,95,9.5,1,6,56.3,17,0.6,5.9,62.5,5.9,1,-6,0,0,0.0,-6,-6.0,-0.4,0.1,11,8.1,89,1,0,1,
CoatBe00,Ben Coates,TE,1992,23,NWE,NFL,TE,16,2,34,20,171,8.6,3,12,50.0,22,1.3,10.7,58.8,5.0,1,2,0,0,0.0,2,2.0,0.1,0.1,21,8.2,173,3,1,1,
CoatBe00,Ben Coates,TE,1993,24,NWE,NFL,TE,16,10,93,53,659,12.4,8,32,45.2,54,3.3,41.2,57.0,7.1,0,0,0,0,,,,0.0,0.0,53,12.4,659,8,0,5,
CoatBe00,Ben Coates,TE,1994,25,NWE,NFL,TE,16,16,148,96,1174,12.2,7,65,57.4,62,6.0,73.4,64.9,7.9,1,0,0,0,0.0,,0.0,0.0,0.1,97,12.1,1174,7,2,10,"PB,AP-1"
CoatBe00,Ben Coates,TE,1995,26,NWE,NFL,TE,16,15,139,84,915,10.9,6,51,48.9,35,5.3,57.2,60.4,6.6,0,0,0,0,,,,0.0,0.0,84,10.9,915,6,4,7,"PB,AP-1"
CoatBe00,Ben Coates,TE,1996,27,NWE,NFL,TE,16,15,100,62,682,11.0,9,37,48.0,84,3.9,42.6,62.0,6.8,0,0,0,0,,,,0.0,0.0,62,11.0,682,9,1,8,PB
CoatBe00,Ben Coates,TE,1997,28,NWE,NFL,TE,16,16,98,66,737,11.2,8,37,56.1,35,4.1,46.1,67.3,7.5,0,0,0,0,,,,0.0,0.0,66,11.2,737,8,0,8,PB
CoatBe00,Ben Coates,TE,1998,29,NWE,NFL,TE,14,14,95,67,668,10.0,6,45,62.1,33,4.8,47.7,70.5,7.0,0,0,0,0,,,,0.0,0.0,67,10.0,668,6,0,6,"PB,AP-2"
CoatBe00,Ben Coates,TE,1999,30,NWE,NFL,TE,16,15,65,32,370,11.6,2,20,36.9,27,2.0,23.1,49.2,5.7,0,0,0,0,,,,0.0,0.0,32,11.6,370,2,0,3,
CoatBe00,Ben Coates,TE,2000,31,BAL,NFL,TE,16,9,18,9,84,9.3,0,3,33.3,28,0.6,5.3,50.0,4.7,0,0,0,0,,,,0.0,0.0,9,9.3,84,0,0,1,
