player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MireRi00,Rick Mirer,QB,1993,23,SEA,NFL,QB,16,16,68,343,3,20,48.5,33,5.0,21.4,4.3,0,0,0,0,0,0.0,0.0,68,5.0,343,3,13,AP ORoY-2
MireRi00,Rick Mirer,QB,1994,24,SEA,NFL,QB,13,13,34,153,0,11,44.1,14,4.5,11.8,2.6,0,0,0,0,0,0.0,0.0,34,4.5,153,0,2,
MireRi00,Rick Mirer,QB,1995,25,SEA,NFL,QB,15,13,43,193,1,8,37.2,24,4.5,12.9,2.9,0,0,0,0,0,0.0,0.0,43,4.5,193,1,5,
MireRi00,Rick Mirer,QB,1996,26,SEA,NFL,QB,11,9,33,191,2,11,48.5,33,5.8,17.4,3.0,0,0,0,0,0,0.0,0.0,33,5.8,191,2,4,
MireRi00,Rick Mirer,QB,1997,27,CHI,NFL,QB,7,3,20,78,1,5,35.0,20,3.9,11.1,2.9,0,0,0,0,0,0.0,0.0,20,3.9,78,1,4,
MireRi00,Rick Mirer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MireRi00,Rick Mirer,QB,1999,29,NYJ,NFL,QB,8,6,21,89,1,6,28.6,12,4.2,11.1,2.6,0,0,0,0,0,0.0,0.0,21,4.2,89,1,3,
MireRi00,Rick Mirer,QB,2000,30,SFO,NFL,QB,1,0,3,0,0,1,33.3,,0.0,0.0,3.0,0,0,0,0,0,0.0,0.0,3,0.0,0,0,0,
MireRi00,Rick Mirer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MireRi00,Rick Mirer,QB,2003,33,OAK,NFL,QB,9,8,20,83,1,6,30.0,20,4.2,9.2,2.2,0,0,0,0,0,0.0,0.0,20,4.2,83,1,4,
