player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CunnRa00,Randall Cunningham,QB,1988,25,PHI,NFL,QB,1,1,3,12,0,0,33.3,11,4.0,12.0,3.0,,0,0,0,0,0.0,0.0,3,4.0,12,0,0,
CunnRa00,Randall Cunningham,QB,1989,26,PHI,NFL,QB,1,1,6,39,0,2,50.0,11,6.5,39.0,6.0,,0,0,0,0,0.0,0.0,6,6.5,39,0,0,
CunnRa00,Randall Cunningham,QB,1990,27,PHI,NFL,QB,1,1,7,80,0,2,42.9,26,11.4,80.0,7.0,,0,0,0,0,0.0,0.0,7,11.4,80,0,0,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1992,29,PHI,NFL,QB,2,2,7,41,0,3,57.1,15,5.9,20.5,3.5,,0,0,0,0,0.0,0.0,7,5.9,41,0,2,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1995,32,PHI,NFL,QB,2,0,5,34,1,3,80.0,16,6.8,17.0,2.5,0,0,0,0,0,0.0,0.0,5,6.8,34,1,0,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1997,34,MIN,NFL,QB,2,2,9,52,0,3,44.4,12,5.8,26.0,4.5,0,0,0,0,0,0.0,0.0,9,5.8,52,0,4,
CunnRa00,Randall Cunningham,QB,1998,35,MIN,NFL,QB,2,2,9,19,1,2,55.6,7,2.1,9.5,4.5,0,0,0,0,0,0.0,0.0,9,2.1,19,1,3,
CunnRa00,Randall Cunningham,QB,1999,36,MIN,NFL,QB,1,0,3,-4,0,0,0.0,-1,-1.3,-4.0,3.0,0,0,0,0,0,0.0,0.0,3,-1.3,-4,0,0,
