player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt,punt_yds,punt_yds_per_punt,punt_ret_yds_opp,punt_net_yds,punt_net_yds_per_punt,punt_long,punt_tb,punt_tb_pct,punt_in_20,punt_in_20_pct,punt_blocked,awards
CunnRa00,Randall Cunningham,QB,1986,23,PHI,NFL,QB,15,5,2,54,27.0,3,51,25.5,39,0,0.0,0,0.0,0,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1988,25,PHI,NFL,QB,16,16,3,167,55.7,18,149,49.7,58,0,0.0,0,0.0,0,"PB,AP-2,AP MVP-2,AP OPoY-3"
CunnRa00,Randall Cunningham,QB,1989,26,PHI,NFL,QB,16,16,6,319,53.2,9,310,51.7,91,0,0.0,3,50.0,0,PB
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1994,31,PHI,NFL,QB,14,14,1,80,80.0,0,80,80.0,80,0,0.0,1,100.0,0,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,1997,34,MIN,NFL,QB,6,3,8,274,34.3,21,253,31.6,65,0,0.0,3,37.5,0,
