player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MannEl00,Eli Manning,QB,2006,25,NYG,NFL,QB,1,1,2,4,0,1,50.0,2,2.0,4.0,2.0,0,0,0,0,0,0.0,0.0,2,2.0,4,0,0,
MannEl00,Eli Manning,QB,2007,26,NYG,NFL,QB,4,4,8,10,0,2,37.5,5,1.3,2.5,2.0,0,0,0,0,0,0.0,0.0,8,1.3,10,0,2,SB MVP
MannEl00,Eli Manning,QB,2008,27,NYG,NFL,QB,1,1,1,0,0,0,0.0,,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,1,0.0,0,0,0,
MannEl00,Eli Manning,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MannEl00,Eli Manning,QB,2011,30,NYG,NFL,QB,4,4,8,20,0,1,12.5,14,2.5,5.0,2.0,0,0,0,0,0,0.0,0.0,8,2.5,20,0,1,SB MVP
MannEl00,Eli Manning,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MannEl00,Eli Manning,QB,2016,35,NYG,NFL,QB,1,1,1,11,0,1,100.0,11,11.0,11.0,1.0,0,0,0,0,0,0.0,0.0,1,11.0,11,0,1,
