player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
MannEl00,Eli Manning,QB,2004,23,NYG,NFL,QB,9,7,0,0,0,0,0,0,3,0,-9,0,0.0,,,,,,0,
MannEl00,Eli Manning,QB,2005,24,NYG,NFL,QB,16,16,0,0,0,0,0,0,9,0,0,0,0.0,,,,,,0,
MannEl00,Eli Manning,QB,2006,25,NYG,NFL,QB,16,16,0,0,0,0,0,0,9,1,-3,0,0.0,,,,,,0,
MannEl00,Eli Manning,QB,2007,26,NYG,NFL,QB,16,16,0,0,0,0,0,0,13,4,-5,0,0.0,0,0,0,0,0,0,
MannEl00,Eli Manning,QB,2008,27,NYG,NFL,QB,16,16,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,,,0,PB
MannEl00,Eli Manning,QB,2009,28,NYG,NFL,QB,16,16,0,0,0,0,0,0,13,1,0,0,0.0,0,0,0,0,0,0,
MannEl00,Eli Manning,QB,2010,29,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,2,-4,0,0.0,0,0,0,0,0,0,
MannEl00,Eli Manning,QB,2011,30,NYG,NFL,QB,16,16,0,0,0,0,0,0,8,3,-3,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-6"
MannEl00,Eli Manning,QB,2012,31,NYG,NFL,QB,16,16,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,,,0,PB
MannEl00,Eli Manning,QB,2013,32,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,1,-6,0,0.0,0,0,0,,,0,
MannEl00,Eli Manning,QB,2014,33,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,0,0,0,0.0,0,0,0,,,0,
MannEl00,Eli Manning,QB,2015,34,NYG,NFL,QB,16,16,0,0,0,0,0,0,11,4,-19,0,0.0,0,0,0,0,0,0,PB
MannEl00,Eli Manning,QB,2016,35,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,0,0,0,0.0,0,0,0,,,0,
MannEl00,Eli Manning,QB,2017,36,NYG,NFL,QB,15,15,0,0,0,0,0,0,11,5,-5,0,0.0,0,0,0,0,0,0,
MannEl00,Eli Manning,QB,2018,37,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,2,0,0,0.0,0,0,0,0,0,0,
MannEl00,Eli Manning,QB,2019,38,NYG,NFL,QB,4,4,0,0,0,0,0,0,3,0,-3,0,0.0,0,0,0,0,0,0,
