player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
SproDa00,Darren Sproles,RB,2005,22,SDG,NFL,RB,15,0,8,50,0,2,50.0,21,6.3,3.3,0.5,4,3,10,3.3,0,0,25.0,6,0.2,0.7,75.0,2.5,11,5.5,60,0,3,1,
SproDa00,Darren Sproles,RB,2006,,Did not play - Injured (broken ankle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SproDa00,Darren Sproles,RB,2007,24,SDG,NFL,RB,15,0,37,164,2,6,40.5,34,4.4,10.9,2.5,12,10,31,3.1,0,3,25.0,14,0.7,2.1,83.3,2.6,47,4.1,195,2,1,4,
SproDa00,Darren Sproles,RB,2008,25,SDG,NFL,RB,16,0,61,330,1,15,45.9,37,5.4,20.6,3.8,34,29,342,11.8,5,14,67.6,66,1.8,21.4,85.3,10.1,90,7.5,672,6,3,8,
SproDa00,Darren Sproles,RB,2009,26,SDG,NFL,RB,16,2,93,343,3,15,39.8,21,3.7,21.4,5.8,57,45,497,11.0,4,20,50.9,81,2.8,31.1,78.9,8.7,138,6.1,840,7,3,10,
SproDa00,Darren Sproles,RB,2010,27,SDG,NFL,RB,16,3,50,267,0,10,34.0,34,5.3,16.7,3.1,75,59,520,8.8,2,25,46.7,57,3.7,32.5,78.7,6.9,109,7.2,787,2,3,7,
SproDa00,Darren Sproles,RB,2011,28,NOR,NFL,RB,16,4,87,603,2,27,52.9,36,6.9,37.7,5.4,111,86,710,8.3,7,35,51.4,39,5.4,44.4,77.5,6.4,173,7.6,1313,9,0,12,
SproDa00,Darren Sproles,RB,2012,29,NOR,NFL,RB,13,6,48,244,1,10,41.7,47,5.1,18.8,3.7,104,75,667,8.9,7,30,47.1,44,5.8,51.3,72.1,6.4,123,7.4,911,8,0,7,
SproDa00,Darren Sproles,RB,2013,30,NOR,NFL,RB,15,4,53,220,2,13,49.1,38,4.2,14.7,3.5,89,71,604,8.5,2,25,50.6,48,4.7,40.3,79.8,6.8,124,6.6,824,4,2,7,
SproDa00,Darren Sproles,RB,2014,31,PHI,NFL,RB,15,0,57,329,6,18,43.9,49,5.8,21.9,3.8,62,40,387,9.7,0,18,41.9,57,2.7,25.8,64.5,6.2,97,7.4,716,6,4,6,"PB,AP-2"
SproDa00,Darren Sproles,RB,2015,32,PHI,NFL,RB,16,4,83,317,3,21,49.4,27,3.8,19.8,5.2,83,55,388,7.1,1,21,33.7,35,3.4,24.3,66.3,4.7,138,5.1,705,4,2,6,PB
SproDa00,Darren Sproles,RB,2016,33,PHI,NFL,RB,15,5,94,438,2,22,52.1,25,4.7,29.2,6.3,71,52,427,8.2,2,19,45.1,73,3.5,28.5,73.2,6.0,146,5.9,865,4,1,6,PB
SproDa00,Darren Sproles,RB,2017,34,PHI,NFL,RB,3,0,15,61,0,4,40.0,12,4.1,20.3,5.0,12,7,73,10.4,0,4,41.7,16,2.3,24.3,58.3,6.1,22,6.1,134,0,1,1,
SproDa00,Darren Sproles,RB,2018,35,PHI,NFL,RB,6,2,29,120,1,6,41.4,17,4.1,20.0,4.8,23,15,160,10.7,2,6,34.8,37,2.5,26.7,65.2,7.0,44,6.4,280,3,0,2,
SproDa00,Darren Sproles,RB,2019,36,PHI,NFL,RB,6,1,17,66,0,3,41.2,17,3.9,11.0,2.8,10,6,24,4.0,0,1,20.0,7,1.0,4.0,60.0,2.4,23,3.9,90,0,1,1,
