player_id,player_name,position,year,team,level,pos,voters
LoftJa00,James Lofton,WR,1980,1st Tm,All-Conf.,,Pro Football Weekly
LoftJa00,James Lofton,WR,1980,1st Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1980,2nd Tm,,WR,Associated Press
LoftJa00,James Lofton,WR,1980,1st Tm,,,Pro Football Writers
LoftJa00,James Lofton,WR,1980,1st Tm,,,Newspaper Ent. Assoc.
LoftJa00,James Lofton,WR,1980,1st Tm,,,Pro Football Weekly
LoftJa00,James Lofton,WR,1980,1st Tm,,,Sporting News
LoftJa00,James Lofton,WR,1981,1st Tm,All-Conf.,,Pro Football Weekly
LoftJa00,James Lofton,WR,1981,1st Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1981,1st Tm,,WR,Associated Press
LoftJa00,James Lofton,WR,1981,1st Tm,,,Pro Football Writers
LoftJa00,James Lofton,WR,1981,1st Tm,,,Newspaper Ent. Assoc.
LoftJa00,James Lofton,WR,1981,1st Tm,,,Pro Football Weekly
LoftJa00,James Lofton,WR,1981,1st Tm,,,Sporting News
LoftJa00,James Lofton,WR,1982,1st Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1982,2nd Tm,,WR,Associated Press
LoftJa00,James Lofton,WR,1982,2nd Tm,,,Newspaper Ent. Assoc.
LoftJa00,James Lofton,WR,1983,2nd Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1983,2nd Tm,,WR,Associated Press
LoftJa00,James Lofton,WR,1983,1st Tm,,,Pro Football Writers
LoftJa00,James Lofton,WR,1983,2nd Tm,,,Newspaper Ent. Assoc.
LoftJa00,James Lofton,WR,1984,2nd Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1984,1st Tm,,,Newspaper Ent. Assoc.
LoftJa00,James Lofton,WR,1985,2nd Tm,All-Conf.,,UPI
LoftJa00,James Lofton,WR,1985,2nd Tm,,,Newspaper Ent. Assoc.
