player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
ZornJi00,Jim Zorn,QB,1976,23,SEA,NFL,QB,14,14,2-12-0,208,439,47.4,2571,12,2.7,27,6.2,,,80,5.9,3.64,12.4,183.6,49.5,25,196,5.39,5.12,3.02,0,0,8,
ZornJi00,Jim Zorn,QB,1977,24,SEA,NFL,QB,10,10,4-6-0,104,251,41.4,1687,16,6.4,19,7.6,,,82,6.7,4.59,16.2,168.7,54.3,11,43,4.20,6.27,4.23,1,1,10,
ZornJi00,Jim Zorn,QB,1978,25,SEA,NFL,QB,16,16,9-7-0,248,443,56.0,3283,15,3.4,20,4.5,149,43.7,64,7.4,6.06,13.2,205.2,72.1,44,284,9.03,6.16,4.93,3,4,17,"AP-2,AP MVP-3,AP OPoY-3"
ZornJi00,Jim Zorn,QB,1979,26,SEA,NFL,QB,16,16,9-7-0,285,505,56.4,3661,20,4.0,18,3.6,170,44.7,65,7.2,6.44,12.8,228.8,77.7,23,201,4.36,6.55,5.78,2,3,17,AP OPoY-4
ZornJi00,Jim Zorn,QB,1980,27,SEA,NFL,QB,16,16,4-12-0,276,488,56.6,3346,17,3.5,20,4.1,158,42.3,67,6.9,5.71,12.1,209.1,72.3,44,341,8.27,5.65,4.60,1,1,11,
ZornJi00,Jim Zorn,QB,1981,28,SEA,NFL,QB,13,13,4-9-0,236,397,59.4,2788,13,3.3,9,2.3,125,43.9,80,7.0,6.66,11.8,214.5,82.4,24,201,5.70,6.14,5.80,1,1,11,
ZornJi00,Jim Zorn,QB,1982,29,SEA,NFL,QB,9,7,4-3-0,126,245,51.4,1540,7,2.9,11,4.5,70,37.7,50,6.3,4.84,12.2,171.1,61.9,20,152,7.55,5.24,3.90,1,1,7,
ZornJi00,Jim Zorn,QB,1983,30,SEA,NFL,QB,16,8,4-4-0,103,205,50.2,1166,7,3.4,7,3.4,56,38.8,43,5.7,4.83,11.3,72.9,64.8,9,64,4.21,5.15,4.33,0,0,4,
ZornJi00,Jim Zorn,QB,1984,31,SEA,NFL,QB,16,0,,7,17,41.2,80,0,0.0,2,11.8,4,38.9,21,4.7,-0.59,11.4,5.0,16.4,1,8,5.56,4.00,-1.00,0,0,0,
ZornJi00,Jim Zorn,QB,1985,32,GNB,NFL,QB,13,5,3-2-0,56,123,45.5,794,4,3.3,6,4.9,34,35.8,56,6.5,4.91,14.2,61.1,57.4,11,89,8.21,5.26,3.84,0,1,2,
ZornJi00,Jim Zorn,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZornJi00,Jim Zorn,QB,1987,34,TAM,NFL,QB,1,1,1-0-0,20,36,55.6,199,0,0.0,2,5.6,8,37.8,26,5.5,3.03,10.0,199.0,48.3,1,6,2.70,5.22,2.78,0,0,1,
