player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
ZornJi00,Jim Zorn,QB,1976,23,SEA,NFL,QB,14,14,0,0,0,0,,7,3,-8,0,0.0,,,,0,
ZornJi00,Jim Zorn,QB,1977,24,SEA,NFL,QB,10,10,0,0,0,0,,1,1,0,0,0.0,,,,0,
ZornJi00,Jim Zorn,QB,1978,25,SEA,NFL,QB,16,16,0,0,0,0,0,11,3,-18,0,0.0,0,0,0,0,"AP-2,AP MVP-3,AP OPoY-3"
ZornJi00,Jim Zorn,QB,1979,26,SEA,NFL,QB,16,16,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,AP OPoY-4
ZornJi00,Jim Zorn,QB,1980,27,SEA,NFL,QB,16,16,0,0,0,0,1,12,4,-13,0,0.0,0,0,0,0,
ZornJi00,Jim Zorn,QB,1981,28,SEA,NFL,QB,13,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
ZornJi00,Jim Zorn,QB,1982,29,SEA,NFL,QB,9,7,0,0,0,0,0,5,1,-3,0,0.0,0,0,0,0,
ZornJi00,Jim Zorn,QB,1983,30,SEA,NFL,QB,16,8,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,
ZornJi00,Jim Zorn,QB,,,,,,,,,,,,,,,,,,,,,,
ZornJi00,Jim Zorn,QB,1985,32,GNB,NFL,QB,13,5,0,0,0,0,0,3,2,-1,0,0.0,0,0,0,0,
ZornJi00,Jim Zorn,QB,,,,,,,,,,,,,,,,,,,,,,
ZornJi00,Jim Zorn,QB,1987,34,TAM,NFL,QB,1,1,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,
