player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
SchrJa00,Jay Schroeder,QB,1985,24,WAS,NFL,QB,9,5,17,30,0,3,23.5,14,1.8,3.3,1.9,0,0,0,0,0,0.0,0.0,17,1.8,30,0,5,
SchrJa00,Jay Schroeder,QB,1986,25,WAS,NFL,QB,16,16,36,47,1,6,25.0,20,1.3,2.9,2.3,0,0,0,0,0,0.0,0.0,36,1.3,47,1,9,PB
SchrJa00,Jay Schroeder,QB,1987,26,WAS,NFL,QB,11,10,26,120,3,11,46.2,31,4.6,10.9,2.4,0,0,0,0,0,0.0,0.0,26,4.6,120,3,5,
SchrJa00,Jay Schroeder,QB,1988,27,RAI,NFL,QB,9,8,29,109,1,10,55.2,12,3.8,12.1,3.2,0,0,0,0,0,0.0,0.0,29,3.8,109,1,6,
SchrJa00,Jay Schroeder,QB,1989,28,RAI,NFL,QB,11,9,15,38,0,3,20.0,19,2.5,3.5,1.4,0,0,0,0,0,0.0,0.0,15,2.5,38,0,6,
SchrJa00,Jay Schroeder,QB,1990,29,RAI,NFL,QB,16,16,37,81,0,5,21.6,17,2.2,5.1,2.3,0,0,0,0,0,0.0,0.0,37,2.2,81,0,11,
SchrJa00,Jay Schroeder,QB,1991,30,RAI,NFL,QB,15,15,28,76,0,8,42.9,15,2.7,5.1,1.9,0,0,0,0,0,0.0,0.0,28,2.7,76,0,7,
SchrJa00,Jay Schroeder,QB,1992,31,RAI,NFL,QB,13,9,28,160,0,13,53.6,19,5.7,12.3,2.2,0,0,0,0,0,0.0,0.0,28,5.7,160,0,5,
SchrJa00,Jay Schroeder,QB,1993,32,CIN,NFL,QB,9,3,10,41,0,2,30.0,20,4.1,4.6,1.1,0,0,0,0,0,0.0,0.0,10,4.1,41,0,5,
SchrJa00,Jay Schroeder,QB,1994,33,ARI,NFL,QB,9,8,16,59,0,3,31.3,16,3.7,6.6,1.8,0,0,0,0,0,0.0,0.0,16,3.7,59,0,5,
