player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
SchrJa00,Jay Schroeder,QB,1985,24,9,QB,66,,33,,All 1985 Games
SchrJa00,Jay Schroeder,QB,1986,25,16,QB,210,51,5,28,All 1986 Games
SchrJa00,Jay Schroeder,QB,1987,26,11,QB,128,,15,77,All 1987 Games
SchrJa00,Jay Schroeder,QB,1988,27,9,QB,110,,23,,All 1988 Games
SchrJa00,Jay Schroeder,QB,1989,28,11,QB,66,,33,,All 1989 Games
SchrJa00,Jay Schroeder,QB,1990,29,16,QB,169,,12,75,All 1990 Games
SchrJa00,Jay Schroeder,QB,1991,30,15,QB,131,,16,78,All 1991 Games
SchrJa00,Jay Schroeder,QB,1992,31,13,QB,92,,22,,All 1992 Games
SchrJa00,Jay Schroeder,QB,1993,32,9,QB,48,,38,,All 1993 Games
SchrJa00,Jay Schroeder,QB,1994,33,9,QB,62,,35,,All 1994 Games
