player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CarpRo01,Rob Carpenter,RB,1977,22,HOU,NFL,FB,11,7,144,652,1,,,77,4.5,59.3,13.1,,23,156,6.8,0,,,27,2.1,14.2,,,167,4.8,808,1,3,9,
CarpRo01,Rob Carpenter,RB,1978,23,HOU,NFL,RB,11,2,82,348,5,19,50.0,20,4.2,31.6,7.5,18,17,150,8.8,0,6,44.4,37,1.5,13.6,94.4,8.3,99,5.0,498,5,0,5,
CarpRo01,Rob Carpenter,RB,1979,24,HOU,NFL,RB,16,0,92,355,3,13,39.1,13,3.9,22.2,5.8,30,16,116,7.3,1,6,26.7,22,1.0,7.3,53.3,3.9,108,4.4,471,4,3,4,
CarpRo01,Rob Carpenter,RB,1980,25,HOU,NFL,RB,15,1,97,359,3,21,40.2,46,3.7,23.9,6.5,52,43,346,8.0,0,15,44.2,25,2.9,23.1,82.7,6.7,140,5.0,705,3,4,5,
CarpRo01,Rob Carpenter,RB,1981,26,2TM,NFL,RB,14,13,208,822,5,41,47.1,35,4.0,58.7,14.9,52,37,281,7.6,1,10,36.5,37,2.6,20.1,71.2,5.4,245,4.5,1103,6,3,7,
CarpRo01,Rob Carpenter,RB,1981,26,HOU,NFL,RB,4,4,18,74,0,3,33.3,20,4.1,18.5,4.5,17,13,80,6.2,1,3,29.4,33,3.3,20.0,76.5,4.7,31,5.0,154,1,1,1,
CarpRo01,Rob Carpenter,RB,1981,26,NYG,NFL,FB,10,9,190,748,5,38,48.4,35,3.9,74.8,19.0,35,24,201,8.4,0,7,40.0,37,2.4,20.1,68.6,5.7,214,4.4,949,5,2,6,
CarpRo01,Rob Carpenter,RB,1982,27,NYG,NFL,FB,5,5,67,204,1,8,40.3,23,3.0,40.8,13.4,12,7,29,4.1,0,2,25.0,11,1.4,5.8,58.3,2.4,74,3.1,233,1,0,3,
CarpRo01,Rob Carpenter,RB,1983,28,NYG,NFL,FB,10,10,170,624,4,34,45.3,37,3.7,62.4,17.0,29,26,258,9.9,2,9,62.1,38,2.6,25.8,89.7,8.9,196,4.5,882,6,2,4,
CarpRo01,Rob Carpenter,RB,1984,29,NYG,NFL,FB,16,16,250,795,7,50,44.0,22,3.2,49.7,15.6,34,26,209,8.0,1,13,58.8,19,1.6,13.1,76.5,6.1,276,3.6,1004,8,2,4,
CarpRo01,Rob Carpenter,RB,1985,30,NYG,NFL,FB,14,11,60,201,0,12,35.0,46,3.4,14.4,4.3,25,20,162,8.1,0,7,64.0,23,1.4,11.6,80.0,6.5,80,4.5,363,0,0,8,
CarpRo01,Rob Carpenter,RB,1986,31,RAM,NFL,RB,6,0,2,3,0,0,0.0,3,1.5,0.5,0.3,0,0,0,,0,0,,,0.0,0.0,,,2,1.5,3,0,0,0,
