player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
CarpRo01,Rob Carpenter,RB,1977,22,HOU,NFL,FB,11,7,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
CarpRo01,Rob Carpenter,RB,1978,23,HOU,NFL,RB,11,2,5,0,0,0,0,0,0,5,0,0,0,0,0,30,2.7,
CarpRo01,Rob Carpenter,RB,1979,24,HOU,NFL,RB,16,0,3,1,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
CarpRo01,Rob Carpenter,RB,1980,25,HOU,NFL,RB,15,1,3,0,0,0,0,0,0,3,0,0,0,0,0,18,1.2,
CarpRo01,Rob Carpenter,RB,1981,26,2TM,NFL,RB,14,13,5,1,0,0,0,0,0,6,0,0,0,0,0,36,2.6,
CarpRo01,Rob Carpenter,RB,1981,26,HOU,NFL,RB,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1.5,
CarpRo01,Rob Carpenter,RB,1981,26,NYG,NFL,FB,10,9,5,0,0,0,0,0,0,5,0,0,0,0,0,30,3.0,
CarpRo01,Rob Carpenter,RB,1982,27,NYG,NFL,FB,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1.2,
CarpRo01,Rob Carpenter,RB,1983,28,NYG,NFL,FB,10,10,4,2,0,0,0,0,0,6,0,0,0,0,0,36,3.6,
CarpRo01,Rob Carpenter,RB,1984,29,NYG,NFL,FB,16,16,7,1,0,0,0,0,0,8,0,0,0,0,0,48,3.0,
