player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
MattAl01,Alexander Mattison,RB,2019,21,MIN,NFL,RB,2,0,6,23,1,14,2.3,9,1.5,0,2,1,10,0,-2,-2.0,12,12.0,-2.0,0,0,0.0,0,64.6,
MattAl01,Alexander Mattison,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MattAl01,Alexander Mattison,RB,2022,24,MIN,NFL,RB,1,0,0,0,0,0,,0,,0,1,1,2,0,-5,-5.0,7,7.0,-5.0,0,0,0.0,0,79.2,
