player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
JeffJu00,Justin Jefferson,WR,2022,23,MIN,NFL,WR,1,1,9,7,47,3,40,5.7,7,1.0,11.0,0,0,0.0,0,88.4,0,0,0,0,0,0,
JeffJu00,Justin Jefferson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JeffJu00,Justin Jefferson,WR,2024,25,MIN,NFL,WR,1,1,8,5,58,2,47,9.4,11,2.2,18.0,0,0,0.0,0,84.4,0,0,0,0,0,0,
