player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
JohnRo00,Rob Johnson,QB,1995,22,JAX,NFL,QB,1,0,,3,7,42.9,24,0,0.0,1,14.3,0,12.5,19,3.4,-3.00,8.0,24.0,12.5,1,13,12.50,1.38,-4.25,0,0,0,
JohnRo00,Rob Johnson,QB,1996,23,JAX,NFL,QB,2,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
JohnRo00,Rob Johnson,QB,1997,24,JAX,NFL,QB,5,1,1-0-0,22,28,78.6,344,2,7.1,2,7.1,12,47.1,40,12.3,10.50,15.6,68.8,111.9,6,29,17.65,9.26,7.79,1,1,2,
JohnRo00,Rob Johnson,QB,1998,25,BUF,NFL,QB,8,6,3-3-0,67,107,62.6,910,8,7.5,3,2.8,40,40.4,66,8.5,8.74,13.6,113.8,102.9,29,163,21.32,5.49,5.68,0,0,5,
JohnRo00,Rob Johnson,QB,1999,26,BUF,NFL,QB,2,1,1-0-0,25,34,73.5,298,2,5.9,0,0.0,16,60.0,42,8.8,9.94,11.9,149.0,119.5,1,9,2.86,8.26,9.40,0,0,1,
JohnRo00,Rob Johnson,QB,2000,27,BUF,NFL,QB,12,11,4-7-0,175,306,57.2,2125,12,3.9,7,2.3,102,39.7,74,6.9,6.70,12.1,177.1,82.2,49,292,13.80,5.16,4.95,2,1,8,
JohnRo00,Rob Johnson,QB,2001,28,BUF,NFL,QB,8,8,1-7-0,134,216,62.0,1465,5,2.3,7,3.2,71,38.1,61,6.8,5.79,10.9,183.1,76.3,31,196,12.55,5.14,4.27,0,1,5,
JohnRo00,Rob Johnson,QB,2002,29,TAM,NFL,QB,6,2,2-0-0,57,88,64.8,536,1,1.1,2,2.3,26,45.8,23,6.1,5.30,9.4,89.3,75.8,19,94,17.76,4.13,3.48,1,1,2,
JohnRo00,Rob Johnson,QB,2003,30,2TM,NFL,QB,4,0,,11,20,55.0,93,0,0.0,1,5.0,5,29.2,15,4.7,2.40,8.5,23.3,46.5,4,21,16.67,3.00,1.13,0,0,0,
JohnRo00,Rob Johnson,QB,2003,30,WAS,NFL,QB,2,0,,5,7,71.4,39,0,0.0,0,0.0,2,30.0,14,5.6,5.57,7.8,19.5,84.8,3,15,30.00,2.40,2.40,0,0,0,
JohnRo00,Rob Johnson,QB,2003,30,OAK,NFL,QB,2,0,,6,13,46.2,54,0,0.0,1,7.7,3,28.6,15,4.2,0.69,9.0,27.0,25.8,1,6,7.14,3.43,0.21,0,0,0,
