player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
RidlCa00,Calvin Ridley,WR,2018,24,ATL,NFL,WR,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
RidlCa00,Calvin Ridley,WR,,,,,,,,,,,,,,,,,,,,,,,,,
RidlCa00,Calvin Ridley,WR,2020,26,ATL,NFL,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,AP-2
RidlCa00,Calvin Ridley,WR,2021,27,ATL,NFL,WR,5,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
RidlCa00,Calvin Ridley,WR,2022,,Did not play - Violation of league gambling policy,,,,,,,,,,,,,,,,,,,,,,
RidlCa00,Calvin Ridley,WR,2023,29,JAX,NFL,WR,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,AP CPoY-7
RidlCa00,Calvin Ridley,WR,2024,30,TEN,NFL,WR,17,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
