player_id,player_name,position,year,team,level,pos,voters
FoutDa00,Dan Fouts,QB,1979,1st Tm,All-Conf.,,Pro Football Weekly
FoutDa00,Dan Fouts,QB,1979,1st Tm,All-Conf.,,Sporting News
FoutDa00,Dan Fouts,QB,1979,1st Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1979,1st Tm,,QB,Associated Press
FoutDa00,Dan Fouts,QB,1979,1st Tm,,,Pro Football Writers
FoutDa00,Dan Fouts,QB,1979,1st Tm,,,Newspaper Ent. Assoc.
FoutDa00,Dan Fouts,QB,1979,1st Tm,,,Pro Football Weekly
FoutDa00,Dan Fouts,QB,1980,2nd Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1980,2nd Tm,,QB,Associated Press
FoutDa00,Dan Fouts,QB,1981,2nd Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1982,1st Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1982,1st Tm,,QB,Associated Press
FoutDa00,Dan Fouts,QB,1982,1st Tm,,,Pro Football Writers
FoutDa00,Dan Fouts,QB,1982,1st Tm,,,Newspaper Ent. Assoc.
FoutDa00,Dan Fouts,QB,1982,1st Tm,,,Pro Football Weekly
FoutDa00,Dan Fouts,QB,1983,2nd Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1985,2nd Tm,All-Conf.,,UPI
FoutDa00,Dan Fouts,QB,1985,2nd Tm,,QB,Associated Press
FoutDa00,Dan Fouts,QB,1985,1st Tm,,,Newspaper Ent. Assoc.
