player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
ToomAm00,Amani Toomer,WR,1997,23,NYG,NFL,WR,1,0,3,11,0,8,3.7,0,0,0,0,11,
ToomAm00,Amani Toomer,WR,,,,,,,,,,,,,,,,,,
ToomAm00,Amani Toomer,WR,2000,26,NYG,NFL,WR,3,3,5,34,0,17,6.8,0,0,0,0,175,
