player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
WhitDa01,Danny White,QB,1977,25,DAL,NFL,P,14,0,0,0,0,0,,0,1,0,0,0.0,,,,0,
WhitDa01,Danny White,QB,1978,26,DAL,NFL,P,16,1,0,0,0,0,0,2,2,-8,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1979,27,DAL,NFL,P,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1980,28,DAL,NFL,QB,16,16,0,0,0,0,0,8,1,-15,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1981,29,DAL,NFL,QB,16,15,0,0,0,0,0,14,8,-34,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1982,30,DAL,NFL,QB,9,9,0,0,0,0,0,10,2,0,0,0.0,0,0,0,0,"PB,AP-2,AP MVP-5,AP OPoY-4"
WhitDa01,Danny White,QB,1983,31,DAL,NFL,QB,16,16,0,0,0,0,0,10,4,0,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1984,32,DAL,NFL,QB,14,6,0,0,0,0,0,2,1,-3,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1985,33,DAL,NFL,QB,14,14,0,0,0,0,0,6,2,-6,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1986,34,DAL,NFL,QB,7,6,0,0,0,0,0,6,1,-2,0,0.0,0,0,0,0,
WhitDa01,Danny White,QB,1987,35,DAL,NFL,QB,11,9,0,0,0,0,0,9,3,-7,0,0.0,0,0,0,0,
