player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
WhitDa01,Danny White,QB,1976,24,DAL,NFL,P,14,0,,13,20,65.0,213,2,10.0,2,10.0,,,56,10.7,8.15,16.4,15.2,94.4,1,15,4.76,9.43,7.05,0,0,3,
WhitDa01,Danny White,QB,1977,25,DAL,NFL,P,14,0,,4,10,40.0,35,0,0.0,1,10.0,,,12,3.5,-1.00,8.8,2.5,10.4,2,15,16.67,1.67,-2.08,0,0,3,
WhitDa01,Danny White,QB,1978,26,DAL,NFL,P,16,1,1-0-0,20,34,58.8,215,0,0.0,1,2.9,13,42.9,35,6.3,5.00,10.8,13.4,65.2,1,10,2.86,5.86,4.57,0,0,4,
WhitDa01,Danny White,QB,1979,27,DAL,NFL,P,16,0,,19,39,48.7,267,1,2.6,2,5.1,15,39.5,45,6.8,5.05,14.1,16.7,58.4,4,46,9.30,5.14,3.51,0,0,4,
WhitDa01,Danny White,QB,1980,28,DAL,NFL,QB,16,16,12-4-0,260,436,59.6,3287,28,6.4,25,5.7,169,45.3,58,7.5,6.24,12.6,205.4,80.7,30,252,6.44,6.51,5.30,1,1,16,
WhitDa01,Danny White,QB,1981,29,DAL,NFL,QB,16,15,11-4-0,223,391,57.0,3098,22,5.6,13,3.3,144,43.7,73,7.9,7.55,13.9,193.6,87.5,30,234,7.13,6.80,6.46,2,2,13,
WhitDa01,Danny White,QB,1982,30,DAL,NFL,QB,9,9,6-3-0,156,247,63.2,2079,16,6.5,12,4.9,95,47.1,49,8.4,7.53,13.3,231.0,91.1,25,264,9.19,6.67,5.86,0,0,18,"PB,AP-2,AP MVP-5,AP OPoY-4"
WhitDa01,Danny White,QB,1983,31,DAL,NFL,QB,16,16,12-4-0,334,533,62.7,3980,29,5.4,23,4.3,195,47.9,80,7.5,6.61,11.9,248.8,85.6,37,314,6.49,6.43,5.63,2,2,15,
WhitDa01,Danny White,QB,1984,32,DAL,NFL,QB,14,6,3-3-0,126,233,54.1,1580,11,4.7,11,4.7,81,40.4,66,6.8,5.60,12.5,112.9,71.5,22,178,8.63,5.50,4.42,1,2,4,
WhitDa01,Danny White,QB,1985,33,DAL,NFL,QB,14,14,10-4-0,267,450,59.3,3157,21,4.7,17,3.8,154,45.8,56,7.0,6.25,11.8,225.5,80.6,30,257,6.25,6.04,5.32,1,2,10,
WhitDa01,Danny White,QB,1986,34,DAL,NFL,QB,7,6,4-2-0,95,153,62.1,1157,12,7.8,5,3.3,62,50.9,63,7.6,7.66,12.2,165.3,97.9,10,98,6.13,6.50,6.59,1,2,4,
WhitDa01,Danny White,QB,1987,35,DAL,NFL,QB,11,9,3-6-0,215,362,59.4,2617,12,3.3,17,4.7,132,42.1,43,7.2,5.78,12.2,237.9,73.2,44,353,10.84,5.58,4.28,3,3,9,
WhitDa01,Danny White,QB,1988,36,DAL,NFL,QB,3,0,,29,42,69.0,274,1,2.4,3,7.1,11,48.9,24,6.5,3.79,9.4,91.3,65.0,5,47,10.64,4.83,2.38,0,0,1,
