player_id,player_name,position,year_id,team_name_abbr,age,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
MaddTo00,Tommy Maddox,QB,1998,Did not play - Out of NFL,,,,,,,,,,,,,,,,,,,,,,
MaddTo00,Tommy Maddox,QB,1999,Did not play - Out of NFL,,,,,,,,,,,,,,,,,,,,,,
MaddTo00,Tommy Maddox,QB,2000,Did not play - New Jersey Red Dogs (Arena Football League),,,,,,,,,,,,,,,,,,,,,,
MaddTo00,Tommy Maddox,QB,2001,PIT,30,NFL,QB,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,
