player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
ChriTo00,Todd Christensen,TE,1979,23,2TM,NFL,RB,13,0,0,0,0,0,0,0,2,1,0,0.0,0,0,0,0,
ChriTo00,Todd Christensen,TE,1979,23,OAK,NFL,RB,12,0,0,0,0,0,0,0,2,1,0,0.0,0,0,0,0,
ChriTo00,Todd Christensen,TE,1980,24,OAK,NFL,TE,16,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,
ChriTo00,Todd Christensen,TE,1981,25,OAK,NFL,TE,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,
ChriTo00,Todd Christensen,TE,1982,26,RAI,NFL,TE,9,9,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,
ChriTo00,Todd Christensen,TE,1983,27,RAI,NFL,TE,16,16,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,"PB,AP-1"
ChriTo00,Todd Christensen,TE,1984,28,RAI,NFL,TE,16,16,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,"PB,AP-2"
ChriTo00,Todd Christensen,TE,1985,29,RAI,NFL,TE,16,16,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,"PB,AP-1"
ChriTo00,Todd Christensen,TE,1986,30,RAI,NFL,TE,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,"PB,AP-2,AP OPoY-5"
ChriTo00,Todd Christensen,TE,,,,,,,,,,,,,,,,,,,,,,
ChriTo00,Todd Christensen,TE,1988,32,RAI,NFL,TE,7,5,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,
