player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
JohnCh01,Chad Johnson,WR,2001,23,CIN,NFL,WR,12,3,60,28,329,11.8,1,22,45.0,28,2.3,27.4,46.7,5.5,0,0,0,0,,,,0.0,0.0,28,11.8,329,1,0,2,
JohnCh01,Chad Johnson,WR,2002,24,CIN,NFL,WR,16,14,137,69,1166,16.9,5,58,48.2,72,4.3,72.9,50.4,8.5,0,0,0,0,,,,0.0,0.0,69,16.9,1166,5,0,9,
JohnCh01,Chad Johnson,WR,2003,25,CIN,NFL,WR,16,14,154,90,1355,15.1,10,67,55.8,82,5.6,84.7,58.4,8.8,0,0,0,0,,,,0.0,0.0,90,15.1,1355,10,0,14,"PB,AP-2"
JohnCh01,Chad Johnson,WR,2004,26,CIN,NFL,WR,16,16,170,95,1274,13.4,9,63,50.0,53,5.9,79.6,55.9,7.5,4,39,0,1,75.0,18,9.8,2.4,0.3,99,13.3,1313,9,1,11,PB
JohnCh01,Chad Johnson,WR,2005,27,CIN,NFL,WR,16,16,155,97,1432,14.8,9,74,60.0,70,6.1,89.5,62.6,9.2,5,33,0,2,80.0,11,6.6,2.1,0.3,102,14.4,1465,9,1,17,"PB,AP-1"
JohnCh01,Chad Johnson,WR,2006,28,CIN,NFL,WR,16,16,152,87,1369,15.7,7,67,55.3,74,5.4,85.6,57.2,9.0,6,24,0,0,50.0,8,4.0,1.5,0.4,93,15.0,1393,7,1,13,"PB,AP-1"
JohnCh01,Chad Johnson,WR,2007,29,CIN,NFL,WR,16,16,161,93,1440,15.5,8,74,55.3,70,5.8,90.0,57.8,8.9,6,47,0,2,66.7,16,7.8,2.9,0.4,99,15.0,1487,8,2,14,PB
JohnCh01,Chad Johnson,WR,2008,30,CIN,NFL,WR,13,10,97,53,540,10.2,4,35,54.6,26,4.1,41.5,54.6,5.6,0,0,0,0,,,,0.0,0.0,53,10.2,540,4,0,4,
JohnCh01,Chad Johnson,WR,2009,31,CIN,NFL,WR,16,15,128,72,1047,14.5,9,55,52.3,50,4.5,65.4,56.3,8.2,3,32,0,1,66.7,26,10.7,2.0,0.2,75,14.4,1079,9,2,9,PB
JohnCh01,Chad Johnson,WR,2010,32,CIN,NFL,WR,14,12,126,67,831,12.4,4,47,51.6,42,4.8,59.4,53.2,6.6,0,0,0,0,,,,0.0,0.0,67,12.4,831,4,0,7,
JohnCh01,Chad Johnson,WR,2011,33,NWE,NFL,WR,15,3,32,15,276,18.4,1,13,46.9,53,1.0,18.4,46.9,8.6,0,0,0,0,,,,0.0,0.0,15,18.4,276,1,0,3,
