player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
RussJa00,JaMarcus Russell,QB,2007,22,OAK,NFL,QB,4,1,0-1-0,36,66,54.5,373,2,3.0,4,6.1,17,36.1,32,5.7,3.53,10.4,93.3,55.9,19.8,6,40,8.33,4.63,2.68,0,0,1,
RussJa00,JaMarcus Russell,QB,2008,23,OAK,NFL,QB,15,15,5-10-0,198,368,53.8,2423,13,3.5,8,2.2,110,38.1,84,6.6,6.31,12.2,161.5,77.1,29.2,31,210,7.77,5.55,5.30,1,2,7,
RussJa00,JaMarcus Russell,QB,2009,24,OAK,NFL,QB,12,9,2-7-0,120,246,48.8,1287,3,1.2,11,4.5,58,28.3,86,5.2,3.46,10.7,107.3,50.0,20.7,33,207,11.83,3.87,2.31,2,2,-2,
