player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
SmitCh00,Charlie Smith,WR,1974,24,PHI,NFL,WR,14,0,4,7,0,11,1.8,0,0,0,0,,35,
SmitCh00,Charlie Smith,WR,,,,,,,,,,,,,,,,,,,
SmitCh00,Charlie Smith,WR,1976,26,PHI,NFL,WR,14,14,0,0,0,0,,1,-3,0,-3,-3.0,434,
SmitCh00,Charlie Smith,WR,,,,,,,,,,,,,,,,,,,
SmitCh00,Charlie Smith,WR,1979,29,PHI,NFL,WR,16,12,0,0,0,0,,1,1,0,1,1.0,400,
