player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
HawkFr00,Frank Hawkins,RB,1981,22,OAK,NFL,RB,13,0,0,0,0,0,1,7,0,7,7.0,281,
HawkFr00,Frank Hawkins,RB,,,,,,,,,,,,,,,,,,
HawkFr00,Frank Hawkins,RB,1985,26,RAI,NFL,FB,16,16,0,0,0,0,1,14,0,14,14.0,457,
HawkFr00,Frank Hawkins,RB,1986,27,RAI,NFL,FB,16,15,0,0,0,0,1,15,0,15,15.0,426,
