player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
OlseGr00,Greg Olsen,TE,2018,33,CAR,NFL,TE,9,9,38,27,291,18,207,7.7,84,3.1,8.9,1,27.0,1,2.6,0,128.3,0,0,0,0,0,0,
OlseGr00,Greg Olsen,TE,2019,34,CAR,NFL,TE,14,14,82,52,597,34,396,7.6,201,3.9,9.0,2,26.0,3,3.7,2,83.2,0,0,0,0,0,0,
OlseGr00,Greg Olsen,TE,2020,35,SEA,NFL,TE,11,8,37,24,239,16,190,7.9,49,2.0,7.8,0,,2,5.4,2,69.5,0,0,0,0,0,0,
