player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
AndeGa00,Gary Anderson,RB,1985,24,SDG,NFL,RB,12,6,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1986,25,SDG,NFL,RB,16,12,0,0,0,0,1,5,2,0,0,0.0,0,0,0,0,PB
AndeGa00,Gary Anderson,RB,1987,26,SDG,NFL,RB,12,7,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1988,27,SDG,NFL,RB,14,13,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1989,,Did not play - Contract dispute,,,,,,,,,,,,,,,,,,,
AndeGa00,Gary Anderson,RB,1990,29,TAM,NFL,RB,16,13,0,0,0,0,0,7,0,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1991,30,TAM,NFL,RB,16,5,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1992,31,TAM,NFL,RB,15,4,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1993,32,2TM,NFL,RB,10,1,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1993,32,TAM,NFL,RB,6,1,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,
AndeGa00,Gary Anderson,RB,1993,32,DET,NFL,RB,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
