player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
AndeGa00,Gary Anderson,RB,1985,24,SDG,NFL,RB,12,6,4,2,0,1,0,0,0,7,0,0,0,0,0,42,3.5,
AndeGa00,Gary Anderson,RB,1986,25,SDG,NFL,RB,16,12,1,8,0,0,0,0,0,9,0,0,0,0,0,54,3.4,PB
AndeGa00,Gary Anderson,RB,1987,26,SDG,NFL,RB,12,7,3,2,0,0,0,0,0,5,0,0,0,0,0,30,2.5,
AndeGa00,Gary Anderson,RB,1988,27,SDG,NFL,RB,14,13,3,0,0,0,0,0,0,3,0,0,0,0,0,18,1.3,
AndeGa00,Gary Anderson,RB,1989,,Did not play - Contract dispute,,,,,,,,,,,,,,,,,,,,
AndeGa00,Gary Anderson,RB,1990,29,TAM,NFL,RB,16,13,3,2,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
AndeGa00,Gary Anderson,RB,1991,30,TAM,NFL,RB,16,5,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
AndeGa00,Gary Anderson,RB,1992,31,TAM,NFL,RB,15,4,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
AndeGa00,Gary Anderson,RB,1993,32,2TM,NFL,RB,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.6,
AndeGa00,Gary Anderson,RB,1993,32,TAM,NFL,RB,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1.0,
