player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
BoydTy00,Tyler Boyd,WR,2018,24,CIN,NFL,WR,14,14,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,3.5,0,0,0.00,0.00,0.00,0,0,
BoydTy00,Tyler Boyd,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoydTy00,Tyler Boyd,WR,2020,26,CIN,NFL,WR,15,8,1,2,50.0,16,0,0.0,0,0.0,1,50.0,16,8.0,8.00,16.0,1.1,77.1,48.0,0,0,0.00,8.00,8.00,0,0,
BoydTy00,Tyler Boyd,WR,2021,27,CIN,NFL,WR,16,10,1,1,100.0,46,0,0.0,0,0.0,1,100.0,46,46.0,46.00,46.0,2.9,118.7,99.0,0,0,0.00,46.00,46.00,0,0,
BoydTy00,Tyler Boyd,WR,2022,28,CIN,NFL,WR,16,14,1,1,100.0,23,0,0.0,0,0.0,1,50.0,23,23.0,23.00,23.0,1.4,118.7,14.3,1,12,50.00,5.50,5.50,0,0,
BoydTy00,Tyler Boyd,WR,2023,29,CIN,NFL,WR,17,13,0,1,0.0,0,0,0.0,1,100.0,0,,,0.0,-45.00,,0.0,0.0,0.0,0,0,0.00,0.00,-45.00,0,0,
BoydTy00,Tyler Boyd,WR,2024,30,TEN,NFL,WR,16,8,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,3.6,0,0,0.00,0.00,0.00,0,0,
