player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,awards
BoydTy00,Tyler Boyd,WR,2018,24,CIN,NFL,WR,14,14,108,76,1028,54,610,8.0,418,5.5,9.3,1,76.0,5,4.6,0,122.0,2,3,0,2,1.0,1,0.5,0,,
BoydTy00,Tyler Boyd,WR,2019,25,CIN,NFL,WR,16,15,148,90,1046,51,623,6.9,423,4.7,8.0,3,30.0,5,3.4,6,76.6,4,23,1,20,5.0,3,0.8,0,,
BoydTy00,Tyler Boyd,WR,2020,26,CIN,NFL,WR,15,8,110,79,841,43,491,6.2,350,4.4,8.5,1,79.0,2,1.8,4,90.8,5,49,2,48,9.6,1,0.2,0,,
BoydTy00,Tyler Boyd,WR,2021,27,CIN,NFL,WR,16,10,94,67,828,37,439,6.6,389,5.8,7.7,2,33.5,0,0.0,4,98.2,2,22,1,9,4.5,13,6.5,1,2.0,
BoydTy00,Tyler Boyd,WR,2022,28,CIN,NFL,WR,16,14,82,58,762,42,513,8.8,249,4.3,9.2,2,29.0,3,3.7,5,94.7,0,0,0,0,,0,,0,,
BoydTy00,Tyler Boyd,WR,2023,29,CIN,NFL,WR,17,13,98,67,667,28,388,5.8,279,4.2,6.5,2,33.5,5,5.1,4,77.2,2,11,1,11,5.5,0,0.0,0,,
BoydTy00,Tyler Boyd,WR,2024,30,TEN,NFL,WR,16,8,57,39,390,20,201,5.2,189,4.8,7.4,2,19.5,3,5.3,3,65.7,1,3,1,2,2.0,1,1.0,0,,
