player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
FranRu00,Russ Francis,TE,1975,22,NWE,NFL,TE,14,11,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.7,
FranRu00,Russ Francis,TE,1976,23,NWE,NFL,TE,13,12,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.4,"PB,AP-2"
FranRu00,Russ Francis,TE,1977,24,NWE,NFL,TE,10,10,0,4,0,0,0,0,0,4,0,0,0,0,0,24,2.4,PB
FranRu00,Russ Francis,TE,1978,25,NWE,NFL,TE,15,15,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.6,"PB,AP-2"
FranRu00,Russ Francis,TE,1979,26,NWE,NFL,TE,12,12,0,5,0,0,0,0,0,5,0,0,0,0,0,30,2.5,
FranRu00,Russ Francis,TE,1980,27,NWE,NFL,TE,15,15,0,8,0,0,0,0,0,8,0,0,0,0,0,48,3.2,
FranRu00,Russ Francis,TE,1981,,Did not play - Retired,,,,,,,,,,,,,,,,,,,,
FranRu00,Russ Francis,TE,1982,29,SFO,NFL,TE,9,4,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.3,
FranRu00,Russ Francis,TE,1983,30,SFO,NFL,TE,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
FranRu00,Russ Francis,TE,1984,31,SFO,NFL,TE,10,8,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.2,
FranRu00,Russ Francis,TE,1985,32,SFO,NFL,TE,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
FranRu00,Russ Francis,TE,1986,33,SFO,NFL,TE,16,14,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
