player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
CarmHa00,Harold Carmichael,WR,1971,22,PHI,NFL,TE,9,6,0,0,0,0,,2,0,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1972,23,PHI,NFL,WR,13,2,0,0,0,0,,1,0,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1973,24,PHI,NFL,WR,14,14,0,0,0,0,,3,1,0,0,0.0,,,,0,PB
CarmHa00,Harold Carmichael,WR,1974,25,PHI,NFL,WR,14,14,0,0,0,0,,1,1,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1975,26,PHI,NFL,WR,14,13,0,0,0,0,,2,0,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1976,27,PHI,NFL,WR,14,14,0,0,0,0,,0,3,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1977,28,PHI,NFL,WR,14,14,0,0,0,0,,0,1,0,0,0.0,,,,0,
CarmHa00,Harold Carmichael,WR,1978,29,PHI,NFL,WR,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,PB
CarmHa00,Harold Carmichael,WR,1979,30,PHI,NFL,WR,16,16,0,0,0,0,0,0,3,33,0,0.0,0,0,0,0,"PB,AP-2,AP MVP-6"
CarmHa00,Harold Carmichael,WR,1980,31,PHI,NFL,WR,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,PB
CarmHa00,Harold Carmichael,WR,1981,32,PHI,NFL,WR,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,
CarmHa00,Harold Carmichael,WR,1982,33,PHI,NFL,WR,9,8,0,0,0,0,1,3,1,0,0,0.0,0,0,0,0,
