player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
TrudJa00,Jack Trudeau,QB,1986,24,IND,NFL,QB,12,11,0,0,0,0,0,13,6,-15,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,1987,25,IND,NFL,QB,10,8,0,0,0,0,0,10,2,-28,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,,,,,,,,,,,,,,,,,,,,,,
TrudJa00,Jack Trudeau,QB,1989,27,IND,NFL,QB,13,12,0,0,0,0,0,10,7,-5,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,1990,28,IND,NFL,QB,6,4,0,0,0,0,0,11,4,0,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,,,,,,,,,,,,,,,,,,,,,,
TrudJa00,Jack Trudeau,QB,1992,30,IND,NFL,QB,11,5,0,0,0,0,0,3,2,-12,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,1993,31,IND,NFL,QB,5,5,0,0,0,0,0,2,1,-3,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,1994,32,NYJ,NFL,QB,5,2,0,0,0,0,0,2,1,-1,0,0.0,0,0,0,0,
TrudJa00,Jack Trudeau,QB,1995,33,CAR,NFL,QB,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
