player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GarcPi00,Pierre Garcon,WR,2008,22,14,WR,2,,164,,All 2008 Games
GarcPi00,Pierre Garcon,WR,2009,23,14,WR,102,,37,,All 2009 Games
GarcPi00,Pierre Garcon,WR,2010,24,14,WR,115,,31,,All 2010 Games
GarcPi00,Pierre Garcon,WR,2011,25,16,WR,130,14,24,60,All 2011 Games
GarcPi00,Pierre Garcon,WR,2012,26,10,WR,94,,50,,All 2012 Games
GarcPi00,Pierre Garcon,WR,2013,27,16,WR,165,45,13,32,All 2013 Games
GarcPi00,Pierre Garcon,WR,2014,28,16,WR,93,,54,,All 2014 Games
GarcPi00,Pierre Garcon,WR,2015,29,16,WR,114,,37,,All 2015 Games
GarcPi00,Pierre Garcon,WR,2016,30,16,WR,122,,32,,All 2016 Games
GarcPi00,Pierre Garcon,WR,2017,31,8,WR,50,,80,,All 2017 Games
GarcPi00,Pierre Garcon,WR,2018,32,8,WR,35,,112,,All 2018 Games
