player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
GarcPi00,Pierre Garcon,WR,2012,26,WAS,WR,88,10,10,395,63%,0,0%,2,1%
GarcPi00,Pierre Garcon,WR,2013,27,WAS,WR,88,16,16,979,86%,0,0%,2,0%
GarcPi00,Pierre Garcon,WR,2014,28,WAS,WR,88,16,14,874,83%,0,0%,2,0%
GarcPi00,Pierre Garcon,WR,2015,29,WAS,WR,88,16,16,811,76%,0,0%,4,1%
GarcPi00,Pierre Garcon,WR,2016,30,WAS,WR,88,16,16,807,76%,0,0%,2,1%
GarcPi00,Pierre Garcon,WR,2017,31,SFO,WR,15,8,8,430,79%,0,0%,0,0%
GarcPi00,Pierre Garcon,WR,2018,32,SFO,WR,15,8,8,380,72%,0,0%,0,0%
