player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
FryeCh00,Charlie Frye,QB,2005,24,CLE,NFL,QB,7,5,2-3-0,98,164,59.8,1002,4,2.4,5,3.0,49,41.4,45,6.1,5.23,10.2,143.1,72.8,,22,135,11.83,4.66,3.88,1,1,2,
FryeCh00,Charlie Frye,QB,2006,25,CLE,NFL,QB,13,13,4-9-0,252,393,64.1,2454,10,2.5,17,4.3,115,41.0,75,6.2,4.81,9.7,188.8,72.0,42.1,44,262,10.07,5.02,3.72,0,0,5,
FryeCh00,Charlie Frye,QB,2007,26,CLE,NFL,QB,1,1,0-1-0,4,10,40.0,34,0,0.0,1,10.0,2,26.7,15,3.4,-1.10,8.5,34.0,10.0,0.5,5,31,33.33,0.20,-2.80,0,0,0,
FryeCh00,Charlie Frye,QB,2008,27,SEA,NFL,QB,2,1,0-1-0,12,23,52.2,83,2,8.7,2,8.7,5,38.5,19,3.6,1.43,6.9,41.5,53.4,10.5,3,19,11.54,2.46,0.54,0,0,0,
FryeCh00,Charlie Frye,QB,2009,28,OAK,NFL,QB,3,3,1-2-0,53,87,60.9,581,1,1.1,4,4.6,28,43.5,33,6.7,4.84,11.0,193.7,65.3,43.5,5,40,5.43,5.88,4.14,0,0,1,
