player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JackDa00,Darrell Jackson,WR,2003,25,SEA,NFL,WR,1,1,7,5,58,11.6,0,5,71.4,25,5.0,58.0,71.4,8.3,0,0,0,0,0.0,0.0,5,11.6,58,0,0,
JackDa00,Darrell Jackson,WR,2004,26,SEA,NFL,WR,1,1,18,12,128,10.7,1,6,61.1,23,12.0,128.0,66.7,7.1,0,0,0,0,0.0,0.0,12,10.7,128,1,0,
JackDa00,Darrell Jackson,WR,2005,27,SEA,NFL,WR,3,3,28,20,268,13.4,2,12,64.3,37,6.7,89.3,71.4,9.6,0,0,0,0,0.0,0.0,20,13.4,268,2,0,
JackDa00,Darrell Jackson,WR,2006,28,SEA,NFL,WR,2,1,11,4,49,12.3,0,2,27.3,24,2.0,24.5,36.4,4.5,0,0,0,0,0.0,0.0,4,12.3,49,0,0,
