player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JohnBi01,Billy Johnson,WR,1974,22,14,WR,64,1,26,71,All 1974 Games
JohnBi01,Billy Johnson,WR,1975,23,14,WR,66,,34,,All 1975 Games
JohnBi01,Billy Johnson,WR,1976,24,14,WR,71,,32,,All 1976 Games
JohnBi01,Billy Johnson,WR,1977,25,14,WR,91,27,17,43,All 1977 Games
JohnBi01,Billy Johnson,WR,1978,26,5,WR,1,,114,,All 1978 Games
JohnBi01,Billy Johnson,WR,1979,27,2,WR,17,,82,,All 1979 Games
JohnBi01,Billy Johnson,WR,1980,28,16,WR,45,,62,,All 1980 Games
JohnBi01,Billy Johnson,WR,1982,30,9,WR,,,117,,All 1982 Games
JohnBi01,Billy Johnson,WR,1983,31,16,WR,105,16,22,56,All 1983 Games
JohnBi01,Billy Johnson,WR,1984,32,6,WR,55,,61,,All 1984 Games
JohnBi01,Billy Johnson,WR,1985,33,16,WR,108,,30,,All 1985 Games
JohnBi01,Billy Johnson,WR,1986,34,4,WR,8,,112,,All 1986 Games
JohnBi01,Billy Johnson,WR,1987,35,12,WR,6,,174,,All 1987 Games
JohnBi01,Billy Johnson,WR,1988,36,1,WR,,,145,,All 1988 Games
