player_id,player_name,position,year,team,level,pos,voters
JohnBi01,Billy Johnson,WR,1975,1st Tm,All-Conf.,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1975,1st Tm,,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1977,1st Tm,All-Conf.,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1977,1st Tm,,KR,Associated Press
JohnBi01,Billy Johnson,WR,1977,1st Tm,,,Pro Football Writers
JohnBi01,Billy Johnson,WR,1977,1st Tm,,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1983,1st Tm,All-Conf.,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1983,2nd Tm,,KR,Associated Press
JohnBi01,Billy Johnson,WR,1983,1st Tm,,,Pro Football Writers
JohnBi01,Billy Johnson,WR,1983,1st Tm,,,Pro Football Weekly
JohnBi01,Billy Johnson,WR,1983,1st Tm,,,Sporting News
