player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
TestVi00,Vinny Testaverde,QB,1994,31,CLE,NFL,QB,2,2,5,19,0,1,60.0,9,3.8,9.5,2.5,0,0,0,0,0,0.0,0.0,5,3.8,19,0,0,
TestVi00,Vinny Testaverde,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TestVi00,Vinny Testaverde,QB,1998,35,NYJ,NFL,QB,2,2,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,0,0,0,0,0,0.0,0.0,1,-1.0,-1,0,0,
TestVi00,Vinny Testaverde,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TestVi00,Vinny Testaverde,QB,2001,38,NYJ,NFL,QB,1,1,1,1,0,0,0.0,1,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,1,1.0,1,0,0,
TestVi00,Vinny Testaverde,QB,2002,39,NYJ,NFL,QB,1,0,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,0,0,0,0,0,0.0,0.0,2,-1.0,-2,0,0,
TestVi00,Vinny Testaverde,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TestVi00,Vinny Testaverde,QB,2006,43,NWE,NFL,QB,1,0,1,-1,0,0,0.0,-1,-1.0,-1.0,1.0,0,0,0,0,0,0.0,0.0,1,-1.0,-1,0,0,
