player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
NewsOz00,Ozzie Newsome,TE,1978,22,CLE,NFL,TE,16,16,2,2,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
NewsOz00,Ozzie Newsome,TE,1979,23,CLE,NFL,TE,16,16,0,9,0,0,0,0,0,9,0,0,0,0,0,54,3.4,AP-2
NewsOz00,Ozzie Newsome,TE,1980,24,CLE,NFL,TE,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
NewsOz00,Ozzie Newsome,TE,1981,25,CLE,NFL,TE,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,"PB,AP-2"
NewsOz00,Ozzie Newsome,TE,1982,26,CLE,NFL,TE,9,9,0,3,0,0,0,0,0,3,0,0,0,0,0,18,2.0,
NewsOz00,Ozzie Newsome,TE,1983,27,CLE,NFL,TE,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,AP-2
NewsOz00,Ozzie Newsome,TE,1984,28,CLE,NFL,TE,16,15,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,"PB,AP-1"
NewsOz00,Ozzie Newsome,TE,1985,29,CLE,NFL,TE,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,"PB,AP-2"
NewsOz00,Ozzie Newsome,TE,1986,30,CLE,NFL,TE,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
NewsOz00,Ozzie Newsome,TE,,,,,,,,,,,,,,,,,,,,,,,
NewsOz00,Ozzie Newsome,TE,1988,32,CLE,NFL,TE,16,14,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
NewsOz00,Ozzie Newsome,TE,1989,33,CLE,NFL,TE,16,13,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
NewsOz00,Ozzie Newsome,TE,1990,34,CLE,NFL,TE,16,15,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
