player_id,player_name,position,year,team,level,pos,voters
NewsOz00,Ozzie Newsome,TE,1979,1st Tm,All-Conf.,,Sporting News
NewsOz00,Ozzie Newsome,TE,1979,1st Tm,All-Conf.,,UPI
NewsOz00,Ozzie Newsome,TE,1979,2nd Tm,,TE,Associated Press
NewsOz00,Ozzie Newsome,TE,1979,1st Tm,,,Pro Football Writers
NewsOz00,Ozzie Newsome,TE,1980,2nd Tm,,,Newspaper Ent. Assoc.
NewsOz00,Ozzie Newsome,TE,1981,2nd Tm,,TE,Associated Press
NewsOz00,Ozzie Newsome,TE,1982,2nd Tm,,,Newspaper Ent. Assoc.
NewsOz00,Ozzie Newsome,TE,1983,2nd Tm,All-Conf.,,UPI
NewsOz00,Ozzie Newsome,TE,1983,2nd Tm,,TE,Associated Press
NewsOz00,Ozzie Newsome,TE,1983,2nd Tm,,,Newspaper Ent. Assoc.
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,All-Conf.,,Pro Football Weekly
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,All-Conf.,,UPI
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,,TE,Associated Press
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,,,Pro Football Writers
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,,,Newspaper Ent. Assoc.
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,,,Pro Football Weekly
NewsOz00,Ozzie Newsome,TE,1984,1st Tm,,,Sporting News
NewsOz00,Ozzie Newsome,TE,1985,2nd Tm,All-Conf.,,UPI
NewsOz00,Ozzie Newsome,TE,1985,2nd Tm,,TE,Associated Press
