player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
AlleKy00,Kyle Allen,QB,2018,22,CAR,NFL,QB,2,1,5,19,2,14,2.8,5,1.0,0,,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,2019,23,CAR,NFL,QB,13,12,32,106,9,81,2.5,25,0.8,2,16.0,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,2020,24,WAS,NFL,QB,4,4,7,26,3,13,1.9,13,1.9,2,3.5,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,2021,25,WAS,NFL,QB,2,0,2,11,1,11,5.5,0,0.0,0,,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,2022,26,HOU,NFL,QB,2,2,6,13,2,12,2.0,1,0.2,0,,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,2023,27,BUF,NFL,QB,7,0,13,-13,0,-13,-1.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,
AlleKy00,Kyle Allen,QB,,,,,,,,,,,,,,,,,,,,,,,,,,
AlleKy00,Kyle Allen,QB,2025,29,DET,NFL,QB,2,0,2,-2,0,-2,-1.0,0,0.0,0,,0,0,0,0,0,0,0,0,0,
