player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
AlleKy00,Kyle Allen,QB,2018,22,CAR,NFL,QB,2,1,1-0-0,20,31,64.5,266,2,6.5,0,0.0,11,45.2,53,8.6,9.87,13.3,133.0,113.1,95.2,0,0,0.00,8.58,9.87,0,0,1,
AlleKy00,Kyle Allen,QB,2019,23,CAR,NFL,QB,13,12,5-7-0,303,489,62.0,3322,17,3.5,16,3.3,188,46.7,52,6.8,6.02,11.0,255.5,80.0,38.3,46,397,8.60,5.47,4.76,0,1,7,
AlleKy00,Kyle Allen,QB,2020,24,WAS,NFL,QB,4,4,1-3-0,60,87,69.0,610,4,4.6,1,1.1,30,46.8,52,7.0,7.41,10.2,152.5,99.3,68.2,7,44,7.45,6.02,6.39,0,0,2,
AlleKy00,Kyle Allen,QB,2021,25,WAS,NFL,QB,2,0,,12,19,63.2,120,1,5.3,0,0.0,6,42.9,19,6.3,7.37,10.0,60.0,98.6,29.3,2,5,9.52,5.48,6.43,0,0,0,
AlleKy00,Kyle Allen,QB,2022,26,HOU,NFL,QB,2,2,0-2-0,46,78,59.0,416,2,2.6,4,5.1,19,33.7,39,5.3,3.54,9.0,208.0,60.6,3.7,5,41,6.02,4.52,2.83,0,0,1,
AlleKy00,Kyle Allen,QB,2023,27,BUF,NFL,QB,7,0,,0,0,,0,0,,0,,0,,,,,,0.0,,,0,0,,,,0,0,0,
AlleKy00,Kyle Allen,QB,2024,28,PIT,NFL,QB,1,0,,1,1,100.0,19,0,0.0,0,0.0,1,100.0,19,19.0,19.00,19.0,19.0,118.7,99.3,0,0,0.00,19.00,19.00,0,0,0,
AlleKy00,Kyle Allen,QB,2025,29,DET,NFL,QB,2,0,,0,0,,0,0,,0,,0,,,,,,0.0,,10.8,0,0,,,,0,0,,
