player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
MajkDo00,Don Majkowski,QB,1987,23,GNB,NFL,QB,7,5,2-2-1,55,127,43.3,875,5,3.9,3,2.4,36,31.4,70,6.9,6.61,15.9,125.0,70.2,10,77,7.30,5.82,5.57,1,1,3,
MajkDo00,Don Majkowski,QB,1988,24,GNB,NFL,QB,13,9,3-6-0,178,336,53.0,2119,9,2.7,11,3.3,107,39.0,56,6.3,5.37,11.9,163.0,67.8,31,176,8.45,5.29,4.44,0,0,6,
MajkDo00,Don Majkowski,QB,1989,25,GNB,NFL,QB,16,16,10-6-0,353,599,58.9,4318,27,4.5,20,3.3,204,45.8,79,7.2,6.61,12.2,269.9,82.3,47,268,7.28,6.27,5.71,5,7,18,"PB,AP-2,AP MVP-2,AP OPoY-3"
MajkDo00,Don Majkowski,QB,1990,26,GNB,NFL,QB,9,8,4-4-0,150,264,56.8,1925,10,3.8,12,4.5,98,43.9,76,7.3,6.00,12.8,213.9,73.5,32,178,10.81,5.90,4.75,1,1,6,
MajkDo00,Don Majkowski,QB,1991,27,GNB,NFL,QB,9,8,2-6-0,115,226,50.9,1362,3,1.3,8,3.5,59,34.4,39,6.0,4.70,11.8,151.3,59.3,30,152,11.72,4.73,3.55,1,1,3,
MajkDo00,Don Majkowski,QB,1992,28,GNB,NFL,QB,14,3,1-2-0,38,55,69.1,271,2,3.6,2,3.6,14,34.4,32,4.9,4.02,7.1,19.4,77.2,9,60,14.06,3.30,2.52,0,0,1,
MajkDo00,Don Majkowski,QB,1993,29,IND,NFL,QB,3,0,,13,24,54.2,105,0,0.0,1,4.2,5,36.0,17,4.4,2.50,8.1,35.0,48.1,1,5,4.00,4.00,2.20,0,0,0,
MajkDo00,Don Majkowski,QB,1994,30,IND,NFL,QB,9,6,3-3-0,84,152,55.3,1010,6,3.9,7,4.6,50,43.5,29,6.6,5.36,12.0,112.2,69.8,9,76,5.59,5.80,4.59,1,1,3,
MajkDo00,Don Majkowski,QB,1995,31,DET,NFL,QB,5,0,,15,20,75.0,161,1,5.0,0,0.0,8,57.1,22,8.1,9.05,10.7,32.2,114.8,1,5,4.76,7.43,8.38,0,1,1,
MajkDo00,Don Majkowski,QB,1996,32,DET,NFL,QB,5,2,1-1-0,55,102,53.9,554,3,2.9,3,2.9,29,37.5,27,5.4,4.70,10.1,110.8,67.2,10,61,8.93,4.40,3.73,1,1,2,
