player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
JohnKe01,Kevin Johnson,WR,1999,23,CLE,NFL,WR,16,16,19,128,0,15,6.7,1,25,0,25,25.0,1133,AP ORoY-2
JohnKe01,Kevin Johnson,WR,,,,,,,,,,,,,,,,,,,
JohnKe01,Kevin Johnson,WR,2001,25,CLE,NFL,WR,16,16,14,117,0,24,8.4,0,0,0,0,,1214,
JohnKe01,Kevin Johnson,WR,,,,,,,,,,,,,,,,,,,
JohnKe01,Kevin Johnson,WR,2005,29,DET,NFL,WR,6,2,0,0,0,0,,1,14,0,14,14.0,147,
