player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
WinsJa00,Jameis Winston,QB,2015,21,TAM,NFL,QB,16,16,0,0,0,0,0,0,6,4,-8,0,0.0,0,0,0,0,0,0,"PB,AP ORoY-2"
WinsJa00,Jameis Winston,QB,2016,22,TAM,NFL,QB,16,16,0,0,0,0,0,0,10,3,-21,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,2017,23,TAM,NFL,QB,13,13,0,0,0,0,0,0,15,7,-9,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,2018,24,TAM,NFL,QB,11,9,0,0,0,0,0,0,7,2,-18,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,2019,25,TAM,NFL,QB,16,16,0,0,0,0,0,0,12,3,-14,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,,,,,,,,,,,,,,,,,,,,,,,,,
WinsJa00,Jameis Winston,QB,2021,27,NOR,NFL,QB,7,7,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,2022,28,NOR,NFL,QB,3,3,0,0,0,0,0,0,3,2,-2,0,0.0,0,0,0,0,0,0,
WinsJa00,Jameis Winston,QB,,,,,,,,,,,,,,,,,,,,,,,,,
WinsJa00,Jameis Winston,QB,2024,30,CLE,NFL,QB,12,7,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,
