player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
BrooJa00,James Brooks,RB,1981,23,SDG,NFL,RB,14,2,109,525,3,29,50.5,28,4.8,37.5,7.8,63,46,329,7.2,3,17,49.2,29,3.3,23.5,73.0,5.2,155,5.5,854,6,7,8,
BrooJa00,James Brooks,RB,1982,24,SDG,NFL,RB,9,0,87,430,6,21,56.3,48,4.9,47.8,9.7,20,13,66,5.1,0,3,30.0,12,1.4,7.3,65.0,3.3,100,5.0,496,6,4,8,
BrooJa00,James Brooks,RB,1983,25,SDG,NFL,RB,15,6,127,516,3,29,50.4,61,4.1,34.4,8.5,38,25,215,8.6,0,5,47.4,36,1.7,14.3,65.8,5.7,152,4.8,731,3,8,5,
BrooJa00,James Brooks,RB,1984,26,CIN,NFL,RB,15,11,103,396,2,18,47.6,33,3.8,26.4,6.9,47,34,268,7.9,2,16,51.1,27,2.3,17.9,72.3,5.7,137,4.8,664,4,4,5,
BrooJa00,James Brooks,RB,1985,27,CIN,NFL,RB,16,16,192,929,7,40,49.0,39,4.8,58.1,12.0,82,55,576,10.5,5,26,52.4,57,3.4,36.0,67.1,7.0,247,6.1,1505,12,7,13,
BrooJa00,James Brooks,RB,1986,28,CIN,NFL,RB,16,16,205,1087,5,38,48.8,56,5.3,67.9,12.8,90,54,686,12.7,4,29,51.1,54,3.4,42.9,60.0,7.6,259,6.8,1773,9,2,15,PB
BrooJa00,James Brooks,RB,1987,29,CIN,NFL,RB,9,7,94,290,1,12,41.5,18,3.1,32.2,10.4,37,22,272,12.4,2,11,37.8,46,2.4,30.2,59.5,7.4,116,4.8,562,3,0,4,
BrooJa00,James Brooks,RB,1988,30,CIN,NFL,RB,15,15,182,931,8,48,51.6,51,5.1,62.1,12.1,47,29,287,9.9,6,17,42.6,28,1.9,19.1,61.7,6.1,211,5.8,1218,14,1,12,PB
BrooJa00,James Brooks,RB,1989,31,CIN,NFL,RB,16,14,221,1239,7,59,57.0,65,5.6,77.4,13.8,52,37,306,8.3,2,18,55.8,25,2.3,19.1,71.2,5.9,258,6.0,1545,9,9,14,PB
BrooJa00,James Brooks,RB,1990,32,CIN,NFL,RB,16,15,195,1004,5,44,44.6,56,5.1,62.8,12.2,43,26,269,10.3,4,13,37.2,35,1.6,16.8,60.5,6.3,221,5.8,1273,9,3,11,PB
BrooJa00,James Brooks,RB,1991,33,CIN,NFL,RB,15,12,152,571,2,29,40.1,25,3.8,38.1,10.1,53,40,348,8.7,2,16,52.8,40,2.7,23.2,75.5,6.6,192,4.8,919,4,5,6,
BrooJa00,James Brooks,RB,1992,34,2TM,NFL,RB,6,2,18,44,0,4,44.4,13,2.4,7.3,3.0,6,2,-1,-0.5,0,0,16.7,4,0.3,-0.2,33.3,-0.2,20,2.2,43,0,1,0,
BrooJa00,James Brooks,RB,1992,34,CLE,NFL,RB,4,2,13,38,0,2,46.2,13,2.9,9.5,3.3,5,2,-1,-0.5,0,0,20.0,4,0.5,-0.3,40.0,-0.2,15,2.5,37,0,0,0,
BrooJa00,James Brooks,RB,1992,34,TAM,NFL,RB,2,0,5,6,0,2,40.0,4,1.2,3.0,2.5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,5,1.2,6,0,1,0,
