player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
JenkAl00,Alfred Jenkins,WR,1975,23,ATL,NFL,WR,14,14,,38,767,20.2,6,,,68,2.7,54.8,,,0,0,0,,,,0.0,0.0,38,20.2,767,6,1,7,
JenkAl00,Alfred Jenkins,WR,1976,24,ATL,NFL,WR,14,14,,41,710,17.3,6,,,34,2.9,50.7,,,0,0,0,,,,0.0,0.0,41,17.3,710,6,0,7,
JenkAl00,Alfred Jenkins,WR,1977,25,ATL,NFL,WR,14,14,,39,677,17.4,4,,,73,2.8,48.4,,,2,7,0,,9,3.5,0.5,0.1,41,16.7,684,4,2,7,
JenkAl00,Alfred Jenkins,WR,1978,26,ATL,NFL,WR,1,1,6,2,28,14.0,0,1,16.7,22,2.0,28.0,33.3,4.7,0,0,0,0,,,0.0,0.0,2,14.0,28,0,0,0,
JenkAl00,Alfred Jenkins,WR,1979,27,ATL,NFL,WR,16,16,105,50,858,17.2,3,41,43.8,57,3.1,53.6,47.6,8.2,0,0,0,0,,,0.0,0.0,50,17.2,858,3,1,7,
JenkAl00,Alfred Jenkins,WR,1980,28,ATL,NFL,WR,16,16,106,58,1035,17.8,6,48,50.0,57,3.6,64.7,54.7,9.8,0,0,0,0,,,0.0,0.0,58,17.8,1035,6,0,11,PB
JenkAl00,Alfred Jenkins,WR,1981,29,ATL,NFL,WR,16,16,126,70,1358,19.4,13,52,53.2,67,4.4,84.9,55.6,10.8,0,0,0,0,,,0.0,0.0,70,19.4,1358,13,3,12,"PB,AP-1"
JenkAl00,Alfred Jenkins,WR,1982,30,ATL,NFL,WR,9,9,48,24,347,14.5,1,14,47.9,43,2.7,38.6,50.0,7.2,0,0,0,0,,,0.0,0.0,24,14.5,347,1,0,5,
JenkAl00,Alfred Jenkins,WR,1983,31,ATL,NFL,WR,10,10,72,38,487,12.8,1,27,47.2,26,3.8,48.7,52.8,6.8,0,0,0,0,,,0.0,0.0,38,12.8,487,1,0,5,
