player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
KramTo00,Tommy Kramer,QB,1977,22,6,QB,26,,32,,All 1977 Games
KramTo00,Tommy Kramer,QB,1978,23,4,QB,1,,57,,All 1978 Games
KramTo00,Tommy Kramer,QB,1979,24,16,QB,191,19,9,56,All 1979 Games
KramTo00,Tommy Kramer,QB,1980,25,15,QB,189,,12,76,All 1980 Games
KramTo00,Tommy Kramer,QB,1981,26,14,QB,206,21,8,60,All 1981 Games
KramTo00,Tommy Kramer,QB,1982,27,9,QB,140,73,4,20,All 1982 Games
KramTo00,Tommy Kramer,QB,1983,28,3,QB,24,,42,,All 1983 Games
KramTo00,Tommy Kramer,QB,1984,29,9,QB,82,,29,,All 1984 Games
KramTo00,Tommy Kramer,QB,1985,30,15,QB,161,,13,74,All 1985 Games
KramTo00,Tommy Kramer,QB,1986,31,13,QB,200,41,8,39,All 1986 Games
KramTo00,Tommy Kramer,QB,1987,32,6,QB,42,,40,,All 1987 Games
KramTo00,Tommy Kramer,QB,1988,33,10,QB,50,,35,,All 1988 Games
KramTo00,Tommy Kramer,QB,1989,34,8,QB,50,,36,,All 1989 Games
KramTo00,Tommy Kramer,QB,1990,35,1,QB,-2,,70,,All 1990 Games
