player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
KramTo00,Tommy Kramer,QB,1977,22,MIN,NFL,QB,6,1,0-1-0,30,57,52.6,425,5,8.8,4,7.0,,,69,7.5,6.05,14.2,70.8,77.0,6,45,9.52,6.03,4.76,1,1,1,
KramTo00,Tommy Kramer,QB,1978,23,MIN,NFL,QB,4,0,,5,16,31.3,50,0,0.0,1,6.3,3,23.5,19,3.1,0.31,10.0,12.5,15.1,1,11,5.88,2.29,-0.35,0,1,0,
KramTo00,Tommy Kramer,QB,1979,24,MIN,NFL,QB,16,16,7-9-0,315,566,55.7,3397,23,4.1,24,4.2,171,41.2,55,6.0,4.91,10.8,212.3,69.3,36,249,5.98,5.23,4.20,3,3,10,
KramTo00,Tommy Kramer,QB,1980,25,MIN,NFL,QB,15,15,8-7-0,299,522,57.3,3582,19,3.6,23,4.4,173,43.3,76,6.9,5.61,12.0,238.8,72.2,37,214,6.62,6.03,4.85,4,4,12,
KramTo00,Tommy Kramer,QB,1981,26,MIN,NFL,QB,14,14,7-7-0,322,593,54.3,3912,26,4.4,24,4.0,189,43.1,63,6.6,5.65,12.1,279.4,72.6,19,149,3.10,6.15,5.23,2,2,10,
KramTo00,Tommy Kramer,QB,1982,27,MIN,NFL,QB,9,9,5-4-0,176,308,57.1,2037,15,4.9,12,3.9,103,42.6,65,6.6,5.83,11.6,226.3,77.3,21,130,6.38,5.80,5.07,1,2,11,
KramTo00,Tommy Kramer,QB,1983,28,MIN,NFL,QB,3,3,2-1-0,55,82,67.1,550,3,3.7,4,4.9,30,55.3,49,6.7,5.24,10.0,183.3,77.8,3,27,3.53,6.15,4.74,0,0,2,
KramTo00,Tommy Kramer,QB,1984,29,MIN,NFL,QB,9,9,2-7-0,124,236,52.5,1678,9,3.8,10,4.2,76,38.8,70,7.1,5.97,13.5,186.4,70.6,24,145,9.23,5.90,4.86,0,0,5,
KramTo00,Tommy Kramer,QB,1985,30,MIN,NFL,QB,15,15,6-9-0,277,506,54.7,3522,19,3.8,26,5.1,169,42.6,57,7.0,5.40,12.7,234.8,67.8,39,255,7.16,5.99,4.54,2,4,11,
KramTo00,Tommy Kramer,QB,1986,31,MIN,NFL,QB,13,13,7-6-0,208,372,55.9,3000,24,6.5,10,2.7,131,43.9,76,8.1,8.15,14.4,230.8,92.6,31,178,7.69,7.00,7.08,1,1,13,"PB,AP-2"
KramTo00,Tommy Kramer,QB,1987,32,MIN,NFL,QB,6,5,3-2-0,40,81,49.4,452,4,4.9,3,3.7,25,37.5,40,5.6,4.90,11.3,75.3,67.5,7,35,7.95,4.74,4.11,0,0,2,
KramTo00,Tommy Kramer,QB,1988,33,MIN,NFL,QB,10,6,4-2-0,83,173,48.0,1264,5,2.9,9,5.2,58,39.1,47,7.3,5.54,15.2,126.4,60.5,11,62,5.98,6.53,4.88,1,1,4,
KramTo00,Tommy Kramer,QB,1989,34,MIN,NFL,QB,8,4,3-1-0,77,136,56.6,906,7,5.1,7,5.1,46,39.9,39,6.7,5.38,11.8,113.3,72.7,12,75,8.11,5.61,4.43,0,0,3,
KramTo00,Tommy Kramer,QB,1990,35,NOR,NFL,QB,1,0,,1,3,33.3,2,0,0.0,1,33.3,0,,2,0.7,-14.33,2.0,2.0,2.8,2,11,40.00,-1.80,-10.80,0,0,0,
