player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
BarbMi01,Mike Barber,TE,1976,23,2,TE,,,60,,All 1976 Games
BarbMi01,Mike Barber,TE,1977,24,13,TE,15,,36,,All 1977 Games
BarbMi01,Mike Barber,TE,1978,25,16,TE,67,9,11,63,All 1978 Games
BarbMi01,Mike Barber,TE,1979,26,15,TE,55,,20,,All 1979 Games
BarbMi01,Mike Barber,TE,1980,27,16,TE,101,27,5,45,All 1980 Games
BarbMi01,Mike Barber,TE,1981,28,16,TE,25,,32,,All 1981 Games
BarbMi01,Mike Barber,TE,1982,29,9,TE,23,,27,,All 1982 Games
BarbMi01,Mike Barber,TE,1983,30,16,TE,83,16,7,57,All 1983 Games
BarbMi01,Mike Barber,TE,1984,31,11,TE,3,,76,,All 1984 Games
BarbMi01,Mike Barber,TE,1985,32,15,TE,4,,64,,All 1985 Games
