player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
PeriSa00,Samaje Perine,RB,2017,22,WAS,NFL,RB,16,8,175,603,1,23,41.1,30,3.4,37.7,10.9,24,22,182,8.3,1,9,75.0,25,1.4,11.4,91.7,7.6,197,4.0,785,2,2,5,
PeriSa00,Samaje Perine,RB,2018,23,WAS,NFL,RB,5,0,8,32,0,2,62.5,11,4.0,6.4,1.6,4,3,5,1.7,0,0,25.0,8,0.6,1.0,75.0,1.3,11,3.4,37,0,0,0,
PeriSa00,Samaje Perine,RB,2019,24,2TM,NFL,RB,7,0,5,16,0,1,40.0,9,3.2,2.3,0.7,0,0,0,,0,0,,,0.0,0.0,,,5,3.2,16,0,0,0,
PeriSa00,Samaje Perine,RB,2019,24,CIN,NFL,RB,6,0,0,0,0,0,,,,0.0,0.0,0,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,0,
PeriSa00,Samaje Perine,RB,2019,24,MIA,NFL,RB,1,0,5,16,0,1,40.0,9,3.2,16.0,5.0,0,0,0,,0,0,,,0.0,0.0,,,5,3.2,16,0,0,0,
PeriSa00,Samaje Perine,RB,2020,25,CIN,NFL,RB,16,1,63,301,3,16,41.3,46,4.8,18.8,3.9,12,11,66,6.0,0,4,50.0,15,0.7,4.1,91.7,5.5,74,5.0,367,3,0,2,
PeriSa00,Samaje Perine,RB,2021,26,CIN,NFL,RB,16,0,55,246,1,11,41.8,46,4.5,15.4,3.4,31,27,196,7.3,1,9,35.5,23,1.7,12.3,87.1,6.3,82,5.4,442,2,0,3,
PeriSa00,Samaje Perine,RB,2022,27,CIN,NFL,RB,16,2,95,394,2,19,49.5,29,4.1,24.6,5.9,51,38,287,7.6,4,11,41.2,32,2.4,17.9,74.5,5.6,133,5.1,681,6,0,6,
PeriSa00,Samaje Perine,RB,2023,28,DEN,NFL,RB,17,1,53,238,1,14,50.9,24,4.5,14.0,3.1,56,50,455,9.1,0,23,67.9,29,2.9,26.8,89.3,8.1,103,6.7,693,1,3,6,
PeriSa00,Samaje Perine,RB,2024,29,KAN,NFL,RB,17,0,20,92,1,7,55.0,13,4.6,5.4,1.2,35,28,322,11.5,1,15,51.4,36,1.6,18.9,80.0,9.2,48,8.6,414,2,0,4,
PeriSa00,Samaje Perine,RB,2025,30,CIN,NFL,RB,9,0,32,198,1,15,65.6,32,6.2,22.0,3.6,9,7,30,4.3,0,2,33.3,16,0.8,3.3,77.8,3.3,39,5.8,228,1,1,,
