player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
MurrLa00,Latavius Murray,RB,2019,29,NOR,NFL,RB,1,0,5,21,1,10,2.0,11,2.2,0,2,1,4,1,-7,-7.0,11,11.0,-5.0,0,0,0.0,0,56.2,
MurrLa00,Latavius Murray,RB,2020,30,NOR,NFL,RB,1,1,4,9,0,8,2.0,1,0.3,0,2,2,11,1,-11,-5.5,22,11.0,-5.5,0,0,0.0,0,129.2,
MurrLa00,Latavius Murray,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurrLa00,Latavius Murray,RB,2023,33,BUF,NFL,RB,2,0,0,0,0,0,,0,,0,6,5,40,1,5,1.0,35,7.0,0.7,0,0,0.0,0,94.4,
